full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Mohammed Marzouq Al Kuwaykibi,23,Professional League,2016/2017,Forward,Al Ittifaq,1811,857,954,Saudi Arabia,23,10,11,5,3,2,2,1,1,0,1,3,2,1,27,12,15,1,0,0.35,0.1,0.25,0.32,0.19,362,1.34,67,79,1811,906,0.05,66,112,-1,3
Hazzaa Al Hazzaa,27,Professional League,2016/2017,Forward,Al Ittifaq,993,494,499,Saudi Arabia,24,4,5,5,2,3,1,0,1,1,0,3,2,1,19,10,9,1,0,0.54,0.09,0.45,0.36,0.54,199,1.72,52,41,993,993,0.09,33,122,-1,1
Hassan Al Habaib,24,Professional League,2016/2017,Midfielder,Al Ittifaq,490,123,367,Saudi Arabia,13,0,3,0,0,0,1,0,1,0,0,2,1,1,12,4,8,1,0,0.18,0.18,0,0,0,0,2.2,41,38,490,490,0.18,273,66,-1,25
Ali Al Zaqan,27,Professional League,2016/2017,Forward,Al Ittifaq,1105,594,511,Saudi Arabia,17,6,7,1,0,1,2,2,0,0,0,2,1,1,17,12,5,4,0,0.24,0.16,0.08,0,0.18,1105,1.38,65,65,276,553,0.33,129,77,-1,10
Mohammed Al Saiari,25,Professional League,2016/2017,Forward,Al Ittifaq,883,565,318,Saudi Arabia,18,7,3,5,4,1,1,1,0,0,0,5,4,1,17,11,6,3,0,0.61,0.1,0.51,0.64,0.28,177,1.73,52,49,294,883,0.31,21,110,-1,2
Omar Al Senien,23,Professional League,2016/2017,Midfielder,Al Ittifaq,1534,844,690,Saudi Arabia,19,10,9,0,0,0,0,0,0,0,0,3,2,1,26,14,12,3,1,0,0,0,0,0,0,1.53,59,81,511,0,0.18,264,271,-1,29
Yasser Abdullah Al Mosailem,34,Professional League,2016/2017,Goalkeeper,Al Ahli,1372,630,742,Saudi Arabia,16,7,9,0,0,0,0,0,0,0,0,3,1,2,15,6,9,1,0,0,0,0,0,0,0,0.98,91,86,1372,0,0.07,274,262,22,13
Mohamed Abdul Shafy Sayed Abouezeid,33,Professional League,2016/2017,Defender,Al Ahli,1551,822,729,Egypt,19,9,8,0,0,0,2,2,0,0,0,7,4,3,16,6,10,1,0,0.12,0.12,0,0,0,0,0.93,97,82,1551,776,0.06,276,102,16,21
Aqeel Baalghyth Al Sahbi,31,Professional League,2016/2017,Defender,Al Ahli,1771,781,990,Saudi Arabia,20,9,11,1,1,0,0,0,0,0,0,7,4,3,21,5,16,1,0,0.05,0,0.05,0.12,0,1771,1.07,84,89,1771,0,0.05,142,272,24,10
Mohammed Abdulhakim Al Fatil,26,Professional League,2016/2017,Defender,Al Ahli,1749,880,869,Saudi Arabia,21,10,10,1,0,1,1,1,0,0,0,4,3,1,25,8,17,3,0,0.1,0.05,0.05,0,0.1,1749,1.29,70,83,583,1749,0.15,144,145,44,11
Motaz Ali Hassan Hawsawi,26,Professional League,2016/2017,Defender,Al Ahli,1410,556,854,Saudi Arabia,17,7,9,2,0,2,0,0,0,0,0,6,3,3,18,5,13,2,0,0.13,0,0.13,0,0.21,705,1.15,78,83,705,0,0.13,107,274,29,7
Taisir Jabir Al Jassim,34,Professional League,2016/2017,Midfielder,Al Ahli,2045,976,1069,Saudi Arabia,23,11,12,3,0,3,4,2,2,0,0,7,4,3,23,8,15,1,0,0.31,0.18,0.13,0,0.25,682,1.01,89,89,2045,511,0.04,102,65,-1,4
Luiz Carlos Martins Moreira,33,Professional League,2016/2017,Midfielder,Al Ahli,1041,505,536,Brazil,13,6,6,0,0,0,1,0,1,0,0,5,3,2,12,4,8,2,0,0.09,0.09,0,0,0,0,1.04,87,80,521,1041,0.17,277,126,-1,22
Ioannis Fetfatzidis,27,Professional League,2016/2017,Midfielder,Al Ahli,1655,788,867,Greece,25,9,10,3,1,2,6,2,4,0,0,7,4,3,19,7,12,2,0,0.49,0.33,0.16,0.11,0.21,552,1.03,87,66,828,276,0.11,92,16,-1,5
Mustafa Mahdi Al Bassas,25,Professional League,2016/2017,Midfielder,Al Ahli,810,423,387,Saudi Arabia,12,5,5,2,1,1,0,0,0,0,0,4,2,2,9,3,6,2,0,0.22,0,0.22,0.21,0.23,405,1,90,68,405,0,0.22,74,275,-1,8
Salman Al Moasher,30,Professional League,2016/2017,Forward,Al Ahli,1950,1017,933,Saudi Arabia,25,12,11,2,1,1,3,2,1,0,0,7,4,3,23,8,15,5,0,0.23,0.14,0.09,0.09,0.1,975,1.06,85,78,390,650,0.23,125,90,-1,9
Omar Jihad Al Somah,28,Professional League,2016/2017,Forward,Al Ahli,2121,1074,1047,Syria,24,12,12,24,12,12,3,1,2,6,1,7,4,3,27,9,18,5,0,1.15,0.13,1.02,1.01,1.03,88,1.15,79,88,424,707,0.21,4,97,-1,1
Hussain Al Mogahwi,30,Professional League,2016/2017,Midfielder,Al Ahli,1086,541,545,Saudi Arabia,23,5,6,0,0,0,4,3,1,0,0,5,3,2,14,5,9,1,0,0.33,0.33,0,0,0,0,1.16,78,47,1086,272,0.08,278,18,-1,17
Ali Awaji,29,Professional League,2016/2017,Midfielder,Al Ahli,278,204,74,Saudi Arabia,10,2,0,3,3,0,1,1,0,0,0,3,2,1,4,2,2,2,0,1.29,0.32,0.97,1.32,0,93,1.29,70,28,139,278,0.65,5,21,-1,6
Ryan Al Mousa,24,Professional League,2016/2017,Midfielder,Al Raed,139,46,93,Saudi Arabia,7,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1.29,70,20,139,0,0.65,-1,-1,-1,17
Mohammed Amman Al Harbi,30,Professional League,2016/2017,Defender,Al Ahli,279,185,94,Saudi Arabia,6,1,1,1,1,0,0,0,0,0,0,3,2,1,3,1,2,0,0,0.32,0,0.32,0.49,0,279,0.97,93,47,0,0,0,52,276,19,12
Mohanad Aseri Abu Radiah,32,Professional League,2016/2017,Forward,Al Ahli,351,156,195,Saudi Arabia,14,1,1,4,3,1,1,1,0,0,0,1,0,1,4,1,3,1,0,1.28,0.26,1.03,1.73,0.46,88,1.03,88,25,351,351,0.26,3,36,-1,3
Ali Faraj Al Zubaidi,25,Professional League,2016/2017,Defender,Al Ahli,378,288,90,Saudi Arabia,5,3,1,0,0,0,0,0,0,0,0,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0.71,126,76,0,0,0,279,277,10,20
Jufain Ali Al Bishi,31,Professional League,2016/2017,Defender,Al Raed,1620,990,630,Saudi Arabia,18,11,7,0,0,0,0,0,0,0,0,2,2,0,28,16,12,8,1,0,0,0,0,0,0,1.56,58,90,203,0,0.44,280,278,76,11
Saeed Fawaz Al Mowalad,27,Professional League,2016/2017,Defender,Al Raed,1980,900,1080,Saudi Arabia,22,10,12,3,1,2,1,1,0,0,0,3,2,1,33,10,23,7,0,0.18,0.05,0.14,0.1,0.17,660,1.5,60,90,283,1980,0.32,99,149,68,4
Ayman Ftinei,23,Professional League,2016/2017,Midfielder,Al Raed,495,86,409,Saudi Arabia,11,1,4,0,0,0,0,0,0,0,0,2,2,0,13,2,11,2,0,0,0,0,0,0,0,2.36,38,45,248,0,0.36,281,279,-1,13
Eudes Cratia Dagoulou Koziade,28,Professional League,2016/2017,Midfielder,Al Wahda,388,115,273,Central African Republic,6,1,4,0,0,0,0,0,0,0,0,0,0,0,12,4,8,3,0,0,0,0,0,0,0,2.78,32,65,129,0,0.7,282,280,-1,13
Hatim Belal,24,Professional League,2016/2017,Defender,Al Wahda,1610,620,990,Saudi Arabia,18,7,11,1,0,1,0,0,0,0,0,1,0,1,39,12,27,10,2,0.06,0,0.06,0,0.09,1610,2.18,41,89,161,0,0.56,140,281,111,10
Saad Abdulameer Luaibi Al Zirjawi Al Dobjahawe,26,Professional League,2016/2017,Midfielder,Al Quadisiya,2004,948,1056,Iraq,23,11,12,3,1,2,2,1,1,1,0,3,2,1,30,12,18,5,2,0.22,0.09,0.13,0.09,0.17,668,1.35,67,87,334,1002,0.27,109,128,-1,4
Thiago Queiroz Bezerra,31,Professional League,2016/2017,Forward,Al Quadisiya,845,367,478,Brazil,11,5,6,1,0,1,0,0,0,1,0,2,2,0,14,5,9,0,0,0.11,0,0.11,0,0.19,845,1.49,60,77,0,0,0,113,282,-1,9
Sultan Abdullah Al Ghanam,24,Professional League,2016/2017,Midfielder,Al Faisaly,91,91,0,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,-1,-1,-1,17
Madallah Alolayan,24,Professional League,2016/2017,Midfielder,Al Taawon,286,136,150,Saudi Arabia,6,1,1,1,1,0,0,0,0,0,0,2,1,1,7,6,1,2,0,0.31,0,0.31,0.66,0,286,2.2,41,48,143,0,0.63,55,283,-1,10
Nawaf Shaker Al Abid,28,Professional League,2016/2017,Midfielder,Al Hilal,1323,634,689,Saudi Arabia,18,7,8,7,4,3,4,1,3,1,0,8,5,3,11,7,4,3,0,0.75,0.27,0.48,0.57,0.39,189,0.75,120,74,441,331,0.2,28,35,-1,4
Alecsandro Aparecido Dos Santos,34,Professional League,2016/2017,Defender,Al Batin,270,90,180,Brazil,3,1,2,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,-1,-1,-1,18
Jorge Santos Silva,31,Professional League,2016/2017,Forward,Al Batin,2051,1162,889,Brazil,23,13,10,12,7,5,0,0,0,4,1,6,6,0,33,9,24,1,0,0.53,0,0.53,0.54,0.51,171,1.45,62,89,2051,0,0.04,19,261,-1,1
Mansour Yahya Al Najei,40,Professional League,2016/2017,Goalkeeper,Al Batin,90,0,90,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,16
Mansour Jawhar,23,Professional League,2016/2017,Goalkeeper,Al Shabab,450,270,180,Saudi Arabia,5,3,2,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,0,0,1.8,50,90,0,0,0,283,211,100,21
Abbas Shengeeti,30,Professional League,2016/2017,Forward,Al Khaleej,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,24
Hussain Al Shaikh,27,Professional League,2016/2017,Forward,Al Khaleej,987,468,519,Saudi Arabia,12,5,6,0,0,0,1,0,1,0,0,2,0,2,23,13,10,3,0,0.09,0.09,0,0,0,0,2.1,43,82,329,987,0.27,284,129,-1,23
Faisal Al Khara,24,Professional League,2016/2017,Defender,Al Khaleej,1636,826,810,Saudi Arabia,19,9,9,0,0,0,0,0,0,0,0,3,0,3,31,19,12,6,0,0,0,0,0,0,0,1.71,53,86,273,0,0.33,263,209,92,22
Motaz Tombakti,24,Professional League,2016/2017,Midfielder,Al Ittihad,309,55,254,Saudi Arabia,6,1,3,0,0,0,2,0,2,0,0,1,0,1,4,0,4,0,0,0.58,0.58,0,0,0,0,1.17,77,52,0,155,0,215,1,-1,19
Abdulaziz Al-Aryani,22,Professional League,2016/2017,Forward,Al Ittihad,345,251,94,Saudi Arabia,8,3,0,2,0,2,0,0,0,0,0,3,2,1,1,1,0,2,0,0.52,0,0.52,0,1.91,173,0.26,345,43,173,0,0.52,20,164,-1,8
Sultan Madash,24,Professional League,2016/2017,Midfielder,Al Ittihad,416,270,146,Saudi Arabia,8,3,1,0,0,0,1,0,1,0,0,2,0,2,6,3,3,1,0,0.22,0.22,0,0,0,0,1.3,69,52,416,416,0.22,213,50,-1,18
Ali Al Amri,24,Professional League,2016/2017,Goalkeeper,Al Ittihad,180,180,0,Saudi Arabia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,12
Riyadh Sharahili,25,Professional League,2016/2017,Midfielder,Al Fateh,832,409,423,Saudi Arabia,17,4,4,0,0,0,0,0,0,0,0,3,2,1,7,2,5,1,0,0,0,0,0,0,0,0.76,119,49,832,0,0.11,160,163,-1,16
Abdullah Khalid Al Ammar,24,Professional League,2016/2017,Midfielder,Al Fateh,916,480,436,Saudi Arabia,15,6,4,0,0,0,1,1,0,0,0,3,1,2,11,7,4,3,0,0.1,0.1,0,0,0,0,1.08,83,61,305,916,0.29,171,111,-1,17
Mansour Althaqfi Al Harbi,31,Professional League,2016/2017,Defender,Al Ahli,852,401,451,Saudi Arabia,14,4,5,0,0,0,3,1,2,0,0,4,2,2,13,4,9,2,0,0.32,0.32,0,0,0,0,1.37,66,61,426,284,0.21,164,23,58,19
Amiri Kurdi,27,Professional League,2016/2017,Defender,Al Ahli,342,230,112,Saudi Arabia,9,3,1,0,0,0,0,0,0,0,0,3,2,1,5,2,3,2,0,0,0,0,0,0,0,1.32,68,38,171,0,0.53,159,169,52,18
Bruno Uvini Bortolanca,27,Professional League,2016/2017,Defender,Al Nassr,1509,856,653,Brazil,19,10,8,0,0,0,0,0,0,0,0,10,6,4,13,4,9,1,0,0,0,0,0,0,0,0.78,116,79,1509,0,0.06,173,172,11,18
Ahmad Walpi Aqqash,28,Professional League,2016/2017,Defender,Al Nassr,495,180,315,Saudi Arabia,8,2,4,1,1,0,1,1,0,1,0,3,2,1,7,0,7,0,0,0.36,0.18,0.18,0.5,0,495,1.27,71,62,0,495,0,82,62,42,9
Adama François Sene,28,Professional League,2016/2017,Defender,Al Khaleej,1844,952,892,Senegal,22,11,11,2,0,2,0,0,0,0,0,3,0,3,36,19,17,5,2,0.1,0,0.1,0,0.2,922,1.76,51,84,307,0,0.29,124,171,96,6
Sadat Ouro-Akoriko,30,Professional League,2016/2017,Defender,Al Khaleej,379,180,199,Togo,5,2,2,0,0,0,0,0,0,0,0,2,0,2,11,7,4,0,0,0,0,0,0,0,0,2.61,34,76,0,0,0,162,168,121,19
Abdulelah Abdulaziz Al Bukhari,24,Professional League,2016/2017,Defender,Al Khaleej,1187,710,477,Saudi Arabia,14,8,5,0,0,0,2,1,1,0,0,0,0,0,23,11,12,3,0,0.15,0.15,0,0,0,0,1.74,52,85,396,594,0.23,165,82,94,12
Youness Elewi Al Enezi,28,Professional League,2016/2017,Forward,Al Khaleej,103,103,0,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2.62,34,34,0,0,0,-1,-1,-1,18
Abdullah Almohammed,26,Professional League,2016/2017,Midfielder,Al Khaleej,500,86,414,Saudi Arabia,8,1,5,0,0,0,0,0,0,0,0,2,0,2,11,3,8,0,0,0,0,0,0,0,0,1.98,45,63,0,0,0,167,167,-1,17
Lassana Fané,30,Professional League,2016/2017,Midfielder,Al Batin,352,76,276,Mali,7,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,0,0,0,0,0,0,0,2.81,32,50,352,0,0.26,170,177,-1,15
Abdulaziz Al Sharid,24,Professional League,2016/2017,Midfielder,Al Taawon,1541,657,884,Saudi Arabia,20,7,11,0,0,0,2,2,0,0,0,6,4,2,28,9,19,3,0,0.12,0.12,0,0,0,0,1.64,55,77,514,771,0.18,172,104,-1,16
Sultan Al Ghamdi,26,Professional League,2016/2017,Goalkeeper,Al Taawon,404,44,360,Saudi Arabia,5,0,4,0,0,0,0,0,0,0,0,1,0,1,8,2,6,0,0,0,0,0,0,0,0,1.78,51,81,0,0,0,169,208,99,15
Carlos Eduardo de Oliveira Alves,29,Professional League,2016/2017,Midfielder,Al Hilal,1865,956,909,Brazil,22,11,11,12,5,7,5,4,1,0,0,10,6,4,13,7,6,3,1,0.82,0.24,0.58,0.47,0.69,155,0.63,143,85,466,373,0.19,13,42,-1,2
Faisal Darwish Faraj,27,Professional League,2016/2017,Midfielder,Al Hilal,438,258,180,Saudi Arabia,5,3,2,0,0,0,0,0,0,0,0,2,2,0,4,2,2,0,0,0,0,0,0,0,0,0.82,110,88,0,0,0,175,176,-1,20
Tiago Alves Sales,25,Professional League,2016/2017,Forward,Al Hilal,516,244,272,Brazil,10,2,4,1,1,0,3,1,2,0,0,5,3,2,4,3,1,1,0,0.7,0.52,0.17,0.37,0,516,0.7,129,52,516,172,0.17,87,2,-1,11
Nicolás Milesi Van Vommel,25,Professional League,2016/2017,Midfielder,Al Hilal,1285,738,547,Uruguay,18,9,7,1,0,1,2,1,1,0,0,8,5,3,8,5,3,0,0,0.21,0.14,0.07,0,0.16,1285,0.56,161,71,0,643,0,136,87,-1,12
Bouba Aminou,27,Professional League,2016/2017,Defender,Al Ittifaq,2070,990,1080,Cameroon,23,11,12,1,0,1,0,0,0,0,0,2,1,1,37,16,21,4,0,0.04,0,0.04,0,0.08,2070,1.61,56,90,518,0,0.17,152,200,81,13
Saleh Mohammed Al Jamaan,25,Professional League,2016/2017,Forward,Al Ittifaq,1337,706,631,Saudi Arabia,21,8,9,2,1,1,4,3,1,0,0,1,1,0,24,10,14,0,0,0.4,0.27,0.13,0.13,0.14,669,1.62,56,64,0,334,0,105,29,-1,6
Abdulaziz Al Nashi,32,Professional League,2016/2017,Midfielder,Al Ittifaq,620,151,469,Saudi Arabia,14,1,5,0,0,0,0,0,0,0,0,0,0,0,13,2,11,2,0,0,0,0,0,0,0,1.89,48,44,310,0,0.29,195,198,-1,24
Rafael Berger,32,Professional League,2016/2017,Defender,Al Faisaly,1170,630,540,Brazil,13,7,6,0,0,0,1,1,0,0,0,3,1,2,23,14,9,1,0,0.08,0.08,0,0,0,0,1.77,51,90,1170,1170,0.08,197,134,98,10
Ahmad Abbas,34,Professional League,2016/2017,Midfielder,Al Faisaly,880,485,395,Saudi Arabia,17,6,5,0,0,0,1,0,1,0,0,6,2,4,13,10,3,4,0,0.1,0.1,0,0,0,0,1.33,68,52,220,880,0.41,198,114,-1,15
Mustafa Reda Malayekah,32,Professional League,2016/2017,Goalkeeper,Al Faisaly,1530,810,720,Saudi Arabia,17,9,8,0,0,0,0,0,0,0,0,4,1,3,24,17,7,1,0,0,0,0,0,0,0,1.41,64,90,1530,0,0.06,199,193,60,14
Luís Leal dos Anjos,31,Professional League,2016/2017,Forward,Al Fateh,521,241,280,São Tomé e Príncipe,9,4,3,2,1,1,1,0,1,0,0,3,1,2,8,4,4,0,0,0.52,0.17,0.35,0.37,0.32,261,1.38,65,58,0,521,0,44,69,-1,8
Nouh Al mousa,27,Professional League,2016/2017,Midfielder,Al Fateh,1693,971,722,Saudi Arabia,21,11,8,3,1,2,0,0,0,0,0,1,1,0,22,13,9,1,0,0.16,0,0.16,0.09,0.25,564,1.17,77,81,1693,0,0.05,96,189,-1,5
Abdulaziz Oboshqra,36,Professional League,2016/2017,Defender,Al Fateh,354,263,91,Saudi Arabia,7,3,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1,0,0,0,0,0,0,0,1.53,59,51,354,0,0.25,201,188,75,19
Ahmed Mohammed Al Fraidi,30,Professional League,2016/2017,Midfielder,Al Nassr,943,498,445,Saudi Arabia,15,5,5,1,1,0,3,0,3,0,0,7,5,2,9,2,7,4,0,0.38,0.29,0.1,0.18,0,943,0.86,105,63,236,314,0.38,121,28,-1,15
Víctor Hugo Ayala Núñez,30,Professional League,2016/2017,Midfielder,Al Nassr,1409,699,710,Paraguay,20,7,8,6,5,1,2,2,0,0,1,9,4,5,16,6,10,6,0,0.51,0.13,0.38,0.64,0.13,235,1.02,88,70,235,705,0.38,40,94,-1,3
Hassen Jaaferi,27,Professional League,2016/2017,Midfielder,Al Quadisiya,1380,529,851,Saudi Arabia,18,6,10,0,0,0,1,0,1,0,0,1,1,0,25,8,17,5,0,0.07,0.07,0,0,0,0,1.63,55,77,276,1380,0.33,196,138,-1,19
Sultan Mofareh Al Dosari,28,Professional League,2016/2017,Defender,Al Wahda,686,270,416,Saudi Arabia,10,3,6,0,0,0,0,0,0,0,0,1,0,1,11,4,7,3,0,0,0,0,0,0,0,1.44,62,69,229,0,0.39,204,186,64,17
Abdullah Al Araaf,23,Professional League,2016/2017,Goalkeeper,Al Wahda,1440,630,810,Saudi Arabia,16,7,9,0,0,0,0,0,0,0,0,1,0,1,34,12,22,0,0,0,0,0,0,0,0,2.13,42,90,0,0,0,206,185,110,16
Ahmed Akaïchi,29,Professional League,2016/2017,Forward,Al Ittihad,1417,721,696,Tunisia,18,8,8,9,4,5,6,1,5,0,0,4,1,3,20,16,4,1,0,0.95,0.38,0.57,0.5,0.65,157,1.27,71,79,1417,236,0.06,15,10,-1,3
Yassen Hamza,28,Professional League,2016/2017,Defender,Al Ittihad,771,315,456,Saudi Arabia,11,4,5,0,0,0,0,0,0,0,0,3,1,2,7,6,1,0,0,0,0,0,0,0,0,0.82,110,70,0,0,0,208,184,12,16
Djameleddine Benlamri,28,Professional League,2016/2017,Defender,Al Shabab,1890,900,990,Algeria,21,10,11,0,0,0,0,0,0,0,0,5,2,3,27,13,14,5,0,0,0,0,0,0,0,1.29,70,90,378,0,0.24,209,183,46,20
Sebastián Gerardo Píriz Ribas,28,Professional League,2016/2017,Midfielder,Al Shabab,180,180,0,Uruguay,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,15
Heberty Fernandes de Andrade,30,Professional League,2016/2017,Forward,Al Shabab,1074,534,540,Brazil,12,6,6,4,3,1,1,1,0,2,0,4,2,2,13,6,7,1,0,0.42,0.08,0.34,0.51,0.17,269,1.09,83,90,1074,1074,0.08,45,130,-1,2
Hattan Babhir,26,Professional League,2016/2017,Midfielder,Al Shabab,1136,619,517,Saudi Arabia,18,7,6,2,1,1,2,2,0,0,0,4,2,2,15,10,5,6,0,0.32,0.16,0.16,0.15,0.17,568,1.19,76,63,189,568,0.48,93,74,-1,5
Abdulfattah Tawfiq Asiri,24,Professional League,2016/2017,Midfielder,Al Ahli,1218,528,690,Saudi Arabia,20,5,8,6,3,3,3,1,2,0,0,4,2,2,17,4,13,2,0,0.67,0.22,0.44,0.51,0.39,203,1.26,72,61,609,406,0.15,34,48,-1,2
Ahmad Ali Al Harbi,24,Professional League,2016/2017,Goalkeeper,Al Ahli,968,540,428,Saudi Arabia,11,6,4,0,0,0,0,0,0,0,0,4,3,1,14,4,10,0,0,0,0,0,0,0,0,1.3,69,88,0,0,0,211,180,48,16
Mari Al maqadi,30,Professional League,2016/2017,Forward,Al Ittifaq,213,119,94,Saudi Arabia,6,1,1,1,1,0,1,1,0,0,0,1,0,1,5,3,2,1,0,0.85,0.42,0.42,0.76,0,213,2.11,43,36,213,213,0.42,-1,-1,-1,15
Yehya Sulaiman Al Shehri,28,Professional League,2016/2017,Midfielder,Al Nassr,1623,848,775,Saudi Arabia,23,9,8,2,0,2,6,3,3,0,0,10,5,5,15,4,11,0,0,0.44,0.33,0.11,0,0.23,812,0.83,108,71,0,271,0,114,14,-1,8
Shafi Hathal Al Dossari,28,Professional League,2016/2017,Defender,Al Khaleej,992,426,566,Saudi Arabia,12,5,7,0,0,0,0,0,0,0,0,2,0,2,18,10,8,4,1,0,0,0,0,0,0,1.63,55,83,248,0,0.36,205,175,82,16
Ibrahim Al Shuayl,23,Professional League,2016/2017,Defender,Al Quadisiya,90,0,90,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,17
Abdullah Fareed Al Hafith,25,Professional League,2016/2017,Defender,Al Hilal,1252,720,532,Saudi Arabia,16,8,6,0,0,0,0,0,0,0,0,7,4,3,9,5,4,3,0,0,0,0,0,0,0,0.65,139,78,417,0,0.22,185,203,9,17
Yahia Al Kabie,31,Professional League,2016/2017,Defender,Al Wahda,180,0,180,Saudi Arabia,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3.5,26,90,0,0,0,-1,-1,-1,12
Fahad Mohammed Hamad Al Yamani,28,Professional League,2016/2017,Midfielder,Al Ahli,283,193,90,Saudi Arabia,4,3,1,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0.95,94,71,0,0,0,177,179,-1,15
Ibrahim Taher Al Ibrahim,26,Professional League,2016/2017,Midfielder,Al Khaleej,706,385,321,Saudi Arabia,12,5,4,0,0,0,1,1,0,0,0,1,0,1,14,7,7,2,0,0.13,0.13,0,0,0,0,1.78,50,59,353,706,0.25,178,92,-1,15
William Augusto Alves Conserva,31,Professional League,2016/2017,Defender,Al Batin,1755,990,765,Brazil,20,11,9,1,1,0,1,1,0,0,0,5,5,0,28,7,21,1,0,0.1,0.05,0.05,0.09,0,1755,1.44,63,88,1755,1755,0.05,145,143,65,9
Ahmed Mohamed Bekhit Abdelgaber,28,Professional League,2016/2017,Midfielder,Al Batin,510,374,136,Egypt,8,4,2,1,1,0,2,2,0,0,0,2,2,0,9,4,5,0,0,0.53,0.35,0.18,0.24,0,510,1.59,57,64,0,255,0,83,12,-1,8
Ahmed Al Shamrani,24,Professional League,2016/2017,Defender,Al Batin,616,270,346,Saudi Arabia,8,3,4,0,0,0,0,0,0,0,0,0,0,0,15,4,11,1,0,0,0,0,0,0,0,2.19,41,77,616,0,0.15,179,181,112,14
Mohammed Qassem Al Nakhli,23,Professional League,2016/2017,Defender,Al Ittihad,706,346,360,Saudi Arabia,11,3,4,1,0,1,0,0,0,0,0,2,1,1,10,7,3,2,0,0.13,0,0.13,0,0.25,706,1.27,71,64,353,0,0.25,106,182,41,11
Khaled Al Samiri,21,Professional League,2016/2017,Midfielder,Al Ittihad,986,700,286,Saudi Arabia,16,9,3,0,0,0,0,0,0,0,0,5,2,3,14,12,2,2,0,0,0,0,0,0,0,1.28,70,62,493,0,0.18,183,187,-1,15
Mousa Salman Al Shamri,32,Professional League,2016/2017,Forward,Al Taawon,415,79,336,Saudi Arabia,10,0,4,1,1,0,1,1,0,0,0,5,3,2,4,0,4,1,0,0.43,0.22,0.22,1.14,0,415,0.87,104,42,415,415,0.22,73,51,-1,11
Ibrahim Al Zubaidi,29,Professional League,2016/2017,Defender,Al Taawon,538,283,255,Saudi Arabia,8,4,4,0,0,0,1,1,0,0,0,2,1,1,12,5,7,0,0,0.17,0.17,0,0,0,0,2.01,45,67,0,538,0,184,68,107,14
Abdullah Haif Al Shammari,25,Professional League,2016/2017,Defender,Al Taawon,599,327,272,Saudi Arabia,9,3,3,0,0,0,0,0,0,0,0,3,1,2,11,8,3,3,0,0,0,0,0,0,0,1.65,54,67,200,0,0.45,186,190,88,13
Yasir Gharsan Al Shahrani,26,Professional League,2016/2017,Defender,Al Hilal,1417,787,630,Saudi Arabia,16,9,7,1,1,0,3,2,1,0,0,8,5,3,9,6,3,0,0,0.25,0.19,0.06,0.11,0,1417,0.57,157,89,0,472,0,137,58,5,9
Majed Al Najrani,25,Professional League,2016/2017,Midfielder,Al Hilal,103,13,90,Saudi Arabia,3,0,1,1,0,1,0,0,0,0,0,1,1,0,2,1,1,1,0,0.87,0,0.87,0,1,103,1.75,52,34,103,0,0.87,-1,-1,-1,10
