full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Naif Hazazi,26,Professional League,2018/2019,Midfielder,Al Quadisiya,882,477,405,Saudi Arabia,14,5,3,0,0,0,1,1,0,0,0,3,2,1,13,3,10,0,0,0.1,0.1,0,0,0,0,1.33,68,63,0,882,0,307,118,-1,15
Fahad Al Johani,27,Professional League,2018/2019,Forward,Al Batin,958,662,296,Saudi Arabia,17,8,3,3,2,1,1,0,1,0,0,5,4,1,19,10,9,3,0,0.38,0.09,0.28,0.27,0.3,319,1.78,50,56,319,958,0.28,54,130,-1,4
Mazen Abu Shararah,28,Professional League,2018/2019,Forward,Al Raed,273,135,138,Saudi Arabia,7,1,1,1,0,1,0,0,0,0,0,2,1,1,4,3,1,1,0,0.33,0,0.33,0,0.65,273,1.32,68,39,273,0,0.33,39,199,-1,7
Bi Bola Hervé Guy,34,Professional League,2018/2019,Forward,Al Quadisiya,965,437,528,Côte d'Ivoire,12,5,7,0,0,0,0,0,0,0,0,3,1,2,12,6,6,1,0,0,0,0,0,0,0,1.12,80,80,965,0,0.09,248,248,-1,22
Abdullah Abdulkarim Al Shamekh,25,Professional League,2018/2019,Defender,Al Raed,1950,990,960,Saudi Arabia,24,11,11,2,0,2,1,1,0,0,0,6,4,2,25,10,15,2,0,0.14,0.05,0.09,0,0.19,975,1.15,78,81,975,1950,0.09,127,150,57,4
Sultan Al Sawadi,26,Professional League,2018/2019,Midfielder,Al Raed,723,249,474,Saudi Arabia,9,3,6,0,0,0,0,0,0,0,0,1,0,1,12,6,6,0,0,0,0,0,0,0,0,1.49,60,80,0,0,0,257,259,-1,13
Hassan Alamiri,24,Professional League,2018/2019,Midfielder,Al Quadisiya,185,6,179,Saudi Arabia,6,0,2,1,0,1,0,0,0,0,0,1,0,1,3,0,3,2,0,0.49,0,0.49,0,0.5,185,1.46,62,31,93,0,0.97,-1,-1,-1,7
Abdulmuhsen Fallatah,24,Professional League,2018/2019,Defender,Al Quadisiya,201,111,90,Saudi Arabia,3,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0.45,201,67,201,0,0.45,-1,-1,-1,14
Nawaf Al Sabhi,31,Professional League,2018/2019,Defender,Al Feiha,1270,478,792,Saudi Arabia,17,5,9,1,0,1,0,0,0,0,0,1,0,1,20,9,11,2,0,0.07,0,0.07,0,0.11,1270,1.42,64,75,635,0,0.14,141,327,88,6
Faris Al Alayaf,27,Professional League,2018/2019,Forward,Al Hazm,1133,377,756,Saudi Arabia,14,5,9,1,0,1,0,0,0,0,0,2,2,0,17,7,10,2,0,0.08,0,0.08,0,0.12,1133,1.35,67,81,567,0,0.16,132,267,-1,8
Saleh Khalid Al Shehri,25,Professional League,2018/2019,Forward,Al Raed,1158,609,549,Saudi Arabia,20,6,5,7,1,6,1,0,1,2,0,6,4,2,9,5,4,3,0,0.62,0.08,0.54,0.15,0.98,165,0.7,129,58,386,1158,0.23,16,133,-1,1
Yahya Al Muslem,32,Professional League,2018/2019,Defender,Al Raed,112,90,22,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2.41,37,56,0,0,0,-1,-1,-1,14
Husein Al Shuwaish,30,Professional League,2018/2019,Defender,Al Raed,618,475,143,Saudi Arabia,10,5,1,1,1,0,0,0,0,0,0,4,4,0,4,2,2,2,1,0.15,0,0.15,0.19,0,618,0.58,155,62,206,0,0.44,93,261,8,8
Fawaz Al Qarni,26,Professional League,2018/2019,Goalkeeper,Al Ittihad,1440,720,720,Saudi Arabia,16,8,8,0,0,0,0,0,0,0,0,6,3,3,16,11,5,0,0,0,0,0,0,0,0,1,90,90,0,0,0,212,220,36,17
Adnan Ibrahem Falatah,35,Professional League,2018/2019,Defender,Al Quadisiya,1094,652,442,Saudi Arabia,13,8,5,0,0,0,2,1,1,0,0,5,2,3,9,7,2,4,1,0.16,0.16,0,0,0,0,0.74,122,84,274,547,0.33,243,71,18,26
Yassen Hamza,28,Professional League,2018/2019,Defender,Al Fateh,1146,606,540,Saudi Arabia,14,7,6,0,0,0,1,1,0,0,0,5,4,1,12,4,8,2,0,0.08,0.08,0,0,0,0,0.94,96,82,573,1146,0.16,311,135,32,22
Fahad Al Ebrahim Al Ansari,32,Professional League,2018/2019,Midfielder,Al Faisaly,1829,963,866,Kuwait,22,11,10,3,1,2,3,2,1,0,1,7,6,1,23,9,14,2,0,0.3,0.15,0.15,0.09,0.21,610,1.13,80,83,915,610,0.1,95,76,-1,6
Jamal Ba Jandooh,26,Professional League,2018/2019,Midfielder,Al Ittihad,915,419,496,Saudi Arabia,14,5,6,0,0,0,1,1,0,0,0,5,2,3,9,6,3,2,0,0.1,0.1,0,0,0,0,0.89,102,65,458,915,0.2,192,110,-1,25
Omar Al-Mazial,26,Professional League,2018/2019,Midfielder,Al Feiha,912,398,514,Saudi Arabia,11,5,6,0,0,0,1,0,1,0,0,0,0,0,21,12,9,6,1,0.1,0.1,0,0,0,0,2.07,43,83,152,912,0.59,284,107,-1,10
Rabeaa Sefiani,32,Professional League,2018/2019,Forward,Al Taawon,1210,502,708,Saudi Arabia,20,5,8,3,2,1,4,3,1,0,0,6,2,4,13,5,8,2,0,0.52,0.3,0.22,0.36,0.13,403,0.97,93,61,605,303,0.15,72,17,-1,6
Fahad Mosaed Al Muwallad Al Harbi,24,Professional League,2018/2019,Forward,Al Ittihad,1528,804,724,Saudi Arabia,18,9,8,9,4,5,2,0,2,1,0,4,2,2,24,16,8,4,0,0.65,0.12,0.53,0.45,0.62,170,1.41,64,85,382,764,0.24,18,95,-1,1
Abdulaziz Al-Aryani,22,Professional League,2018/2019,Forward,Al Ittihad,241,184,57,Saudi Arabia,8,1,0,2,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0.75,0,0.75,0.49,1.58,121,1.87,48,30,0,0,0,-1,-1,-1,6
Sultan Msarhi,31,Professional League,2018/2019,Defender,Al Batin,1554,886,668,Saudi Arabia,18,10,8,0,0,0,0,0,0,0,0,6,4,2,28,13,15,3,0,0,0,0,0,0,0,1.62,56,86,518,0,0.17,292,294,103,11
Soltan Ghneman,29,Professional League,2018/2019,Defender,Al Batin,1121,752,369,Saudi Arabia,15,8,4,0,0,0,0,0,0,0,0,4,4,0,22,12,10,2,0,0,0,0,0,0,0,1.77,51,75,561,0,0.16,203,200,111,17
Bandar Al Mutairi,28,Professional League,2018/2019,Defender,Al Batin,1980,1080,900,Saudi Arabia,22,12,10,0,0,0,2,2,0,0,0,7,5,2,36,16,20,5,0,0.09,0.09,0,0,0,0,1.64,55,90,396,990,0.23,293,128,106,22
Majed Omar Kanabah,26,Professional League,2018/2019,Midfielder,Al Batin,1591,803,788,Saudi Arabia,21,8,9,0,0,0,2,1,1,0,0,6,4,2,25,9,16,5,0,0.11,0.11,0,0,0,0,1.41,64,76,318,796,0.28,295,99,-1,20
Khaled Al Samiri,22,Professional League,2018/2019,Midfielder,Al Ittihad,532,306,226,Saudi Arabia,11,2,3,0,0,0,1,1,0,0,0,2,2,0,7,4,3,3,0,0.17,0.17,0,0,0,0,1.18,76,48,177,532,0.51,219,65,-1,22
Assaf Al Qarni,34,Professional League,2018/2019,Goalkeeper,Al Ittihad,630,270,360,Saudi Arabia,7,3,4,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0,1.86,48,90,0,0,0,278,281,118,29
Abdulrahman Khalid Al Rio,24,Professional League,2018/2019,Defender,Al Hazm,463,360,103,Saudi Arabia,7,4,1,0,0,0,1,1,0,0,0,1,1,0,6,5,1,0,0,0.19,0.19,0,0,0,0,1.17,77,66,0,463,0,197,51,60,12
Tariq Mohammed,23,Professional League,2018/2019,Defender,Al Ittihad,144,90,54,Saudi Arabia,2,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,1,0,0,0.63,0.63,0,0,0,0,1.88,48,72,0,144,0,-1,-1,-1,19
Abdulmalek Al Shammary,23,Professional League,2018/2019,Midfielder,Al Shabab,1095,450,645,Saudi Arabia,15,5,6,0,0,0,0,0,0,0,0,6,2,4,7,4,3,3,1,0,0,0,0,0,0,0.58,156,73,274,0,0.33,289,280,-1,14
Jedaan Al Shemmari,27,Professional League,2018/2019,Midfielder,Al Batin,698,360,338,Saudi Arabia,12,4,4,1,1,0,0,0,0,0,0,5,3,2,14,6,8,1,0,0.13,0,0.13,0.25,0,698,1.81,50,58,698,0,0.13,98,298,-1,8
Sahow Al Mutayri,30,Professional League,2018/2019,Forward,Al Batin,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13
Saad Al Khayri,23,Professional League,2018/2019,Defender,Al Ittifaq,270,0,270,Saudi Arabia,3,0,3,0,0,0,0,0,0,0,0,1,0,1,5,0,5,1,0,0,0,0,0,0,0,1.67,54,90,270,0,0.33,-1,-1,-1,14
Abdulaziz Majrashi,22,Professional League,2018/2019,Midfielder,Al Batin,312,150,162,Saudi Arabia,5,2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0.29,312,62,312,0,0.29,207,196,-1,16
Mohammed Marzouq Al Kuwaykibi,24,Professional League,2018/2019,Forward,Al Ittifaq,1648,776,872,Saudi Arabia,20,9,10,6,6,0,1,0,1,0,0,4,2,2,25,11,14,4,0,0.38,0.05,0.33,0.7,0,275,1.37,66,82,412,1648,0.22,36,155,-1,2
Hazzaa Al Hazzaa,27,Professional League,2018/2019,Forward,Al Ittifaq,345,136,209,Saudi Arabia,9,2,2,1,0,1,2,0,2,0,0,1,0,1,9,3,6,2,0,0.78,0.52,0.26,0,0.43,345,2.35,38,38,173,173,0.52,60,3,-1,9
Mohammed Al Saiari,25,Professional League,2018/2019,Forward,Al Hazm,1575,608,967,Saudi Arabia,20,7,11,10,4,6,0,0,0,0,0,1,1,0,25,11,14,6,0,0.57,0,0.57,0.59,0.56,158,1.43,63,79,263,0,0.34,15,269,-1,1
Abdulrahman Al Obod,23,Professional League,2018/2019,Forward,Al Ittifaq,649,406,243,Saudi Arabia,17,4,1,0,0,0,1,1,0,0,0,4,3,1,9,2,7,3,0,0.14,0.14,0,0,0,0,1.25,72,38,216,649,0.42,251,85,-1,25
Mohammed Khalil Al Owais,27,Professional League,2018/2019,Goalkeeper,Al Ahli,1800,900,900,Saudi Arabia,20,10,10,0,0,0,0,0,0,0,0,6,3,3,25,7,18,2,0,0,0,0,0,0,0,1.25,72,90,900,0,0.1,298,299,72,27
Mansour Althaqfi Al Harbi,31,Professional League,2018/2019,Defender,Al Ittihad,1803,913,890,Saudi Arabia,21,10,10,1,1,0,0,0,0,0,0,6,3,3,26,16,10,0,0,0.05,0,0.05,0.1,0,1803,1.3,69,86,0,0,0,159,201,77,10
Aqeel Baalghyth Al Sahbi,31,Professional League,2018/2019,Defender,Al Faisaly,1324,450,874,Saudi Arabia,16,5,10,0,0,0,1,0,1,0,0,2,2,0,20,4,16,4,1,0.07,0.07,0,0,0,0,1.36,66,83,265,1324,0.34,286,138,84,18
Mohammed Abdulhakim Al Fatil,27,Professional League,2018/2019,Defender,Al Ahli,1410,602,808,Saudi Arabia,16,7,9,0,0,0,0,0,0,0,0,5,2,3,17,5,12,2,0,0,0,0,0,0,0,1.09,83,88,705,0,0.13,177,176,51,24
Saeed Fawaz Al Mowalad,27,Professional League,2018/2019,Defender,Al Ahli,1641,900,741,Saudi Arabia,19,10,9,0,0,0,0,0,0,0,0,6,3,3,21,7,14,5,0,0,0,0,0,0,0,1.15,78,86,328,0,0.27,276,301,59,26
Hussain Al Mogahwi,30,Professional League,2018/2019,Midfielder,Al Ahli,922,429,493,Saudi Arabia,14,5,5,2,2,0,1,1,0,0,0,4,2,2,17,5,12,1,0,0.29,0.1,0.2,0.42,0,461,1.66,54,66,922,922,0.1,76,119,-1,6
Abdulfattah Tawfiq Asiri,25,Professional League,2018/2019,Midfielder,Al Ahli,795,433,362,Saudi Arabia,14,4,4,5,1,4,4,2,2,0,0,2,1,1,11,4,7,2,0,1.02,0.45,0.57,0.21,0.99,159,1.25,72,57,398,199,0.23,14,5,-1,3
Ali Hassan Al Asmari,22,Professional League,2018/2019,Midfielder,Ohod,734,283,451,Saudi Arabia,16,3,4,1,0,1,0,0,0,0,0,2,1,1,18,3,15,1,0,0.12,0,0.12,0,0.2,734,2.21,41,46,734,0,0.12,109,217,-1,7
Omar Jihad Al Somah,28,Professional League,2018/2019,Forward,Al Ahli,1577,650,927,Syria,20,7,10,16,7,9,5,2,3,4,0,6,3,3,24,5,19,1,0,1.2,0.29,0.91,0.97,0.87,99,1.37,66,79,1577,315,0.06,4,20,-1,1
Mohammed Alsubaie,23,Professional League,2018/2019,Midfielder,Al Ittifaq,165,165,0,Saudi Arabia,4,2,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,1,0,0,0,0,0,0,0,1.64,55,41,165,0,0.55,-1,-1,-1,22
Osama Al Khalaf,22,Professional League,2018/2019,Midfielder,Al Hazm,1056,717,339,Saudi Arabia,15,7,4,1,0,1,1,1,0,0,0,2,2,0,21,14,7,1,0,0.17,0.09,0.09,0,0.27,1056,1.79,50,70,1056,1056,0.09,128,121,-1,9
Abdullah Al Saleh,31,Professional League,2018/2019,Goalkeeper,Al Ittifaq,244,64,180,Saudi Arabia,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,2.21,41,81,0,0,0,-1,-1,-1,21
Salman Al Moasher,30,Professional League,2018/2019,Forward,Al Ahli,762,382,380,Saudi Arabia,15,4,5,1,0,1,2,1,1,0,0,3,3,0,10,2,8,1,0,0.35,0.24,0.12,0,0.24,762,1.18,76,51,762,381,0.12,108,35,-1,10
Waleed Rashid Bakshween,29,Professional League,2018/2019,Midfielder,Al Wahda,1292,533,759,Saudi Arabia,18,6,9,0,0,0,1,0,1,0,0,3,1,2,19,9,10,5,0,0.07,0.07,0,0,0,0,1.32,68,72,258,1292,0.35,271,137,-1,22
Taisir Jabir Al Jassim,34,Professional League,2018/2019,Midfielder,Al Ahli,674,291,383,Saudi Arabia,12,3,4,1,1,0,0,0,0,0,0,1,1,0,10,3,7,0,0,0.13,0,0.13,0.31,0,674,1.34,67,56,0,0,0,101,210,-1,8
Yasser Abdullah Al Mosailem,34,Professional League,2018/2019,Goalkeeper,Al Ahli,270,90,180,Saudi Arabia,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,25
Mohanad Aseri Abu Radiah,32,Professional League,2018/2019,Forward,Al Ahli,398,181,217,Saudi Arabia,9,2,2,2,0,2,0,0,0,1,0,2,1,1,4,0,4,1,0,0.45,0,0.45,0,0.83,199,0.9,100,44,398,0,0.23,23,225,-1,5
Mohammed Abdullah Salem,33,Professional League,2018/2019,Defender,Al Shabab,1728,838,890,Saudi Arabia,21,9,10,0,0,0,2,1,1,0,0,8,3,5,12,7,5,5,0,0.1,0.1,0,0,0,0,0.63,144,82,346,864,0.26,302,113,12,12
Saleh Saad Al Qumayzi,27,Professional League,2018/2019,Defender,Al Shabab,909,360,549,Saudi Arabia,12,4,7,0,0,0,0,0,0,0,0,3,1,2,7,3,4,2,0,0,0,0,0,0,0,0.69,130,76,455,0,0.2,328,302,17,17
Mohammed Al Qarni,29,Professional League,2018/2019,Midfielder,Al Wahda,177,90,87,Saudi Arabia,3,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,3.05,30,59,177,0,0.51,-1,-1,-1,23
Abdulmajeed Mohammed Al Sulaiheem,24,Professional League,2018/2019,Midfielder,Al Shabab,1180,593,587,Saudi Arabia,17,7,6,1,1,0,2,1,1,0,0,5,2,3,10,6,4,4,0,0.23,0.15,0.08,0.15,0,1180,0.76,118,69,295,590,0.31,134,74,-1,9
Khalid Hussain Al Kabi,26,Professional League,2018/2019,Forward,Al Shabab,635,369,266,Saudi Arabia,18,4,3,2,2,0,1,1,0,0,0,8,4,4,2,1,1,2,0,0.43,0.14,0.28,0.49,0,318,0.28,318,35,318,635,0.28,51,81,-1,6
Osama Ashoor,29,Professional League,2018/2019,Defender,Ohod,500,321,179,Saudi Arabia,9,3,2,0,0,0,0,0,0,0,0,2,2,0,10,7,3,4,0,0,0,0,0,0,0,1.8,50,56,125,0,0.72,173,223,113,21
Omar Mohammead,25,Professional League,2018/2019,Defender,Ohod,1349,719,630,Saudi Arabia,16,9,7,0,0,0,0,0,0,0,0,3,2,1,27,11,16,7,1,0,0,0,0,0,0,1.8,50,84,169,0,0.53,232,233,112,29
Mohameed Eldaw,25,Professional League,2018/2019,Forward,Ohod,935,544,391,Saudi Arabia,15,6,4,1,1,0,0,0,0,0,0,2,1,1,21,9,12,3,0,0.1,0,0.1,0.17,0,935,2.02,45,62,312,0,0.29,121,230,-1,9
Abdullah Al Fahad,24,Professional League,2018/2019,Defender,Al Raed,1244,539,705,Saudi Arabia,17,6,8,0,0,0,0,0,0,0,0,4,3,1,17,6,11,3,1,0,0,0,0,0,0,1.23,73,73,415,0,0.22,255,258,69,20
Fahad Ghazi Zahim,25,Professional League,2018/2019,Defender,Al Shabab,520,226,294,Saudi Arabia,7,3,3,0,0,0,1,0,1,0,0,4,1,3,1,1,0,3,0,0.17,0.17,0,0,0,0,0.17,520,74,173,520,0.52,301,63,1,15
Waleed Hizam,24,Professional League,2018/2019,Midfielder,Al Shabab,194,139,55,Saudi Arabia,9,1,1,0,0,0,0,0,0,0,0,4,2,2,3,3,0,0,0,0,0,0,0,0,0,1.39,65,22,0,0,0,-1,-1,-1,16
Mohammed Mohsen Harzan,30,Professional League,2018/2019,Midfielder,Al Hazm,347,113,234,Saudi Arabia,6,2,3,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,1.56,58,58,0,0,0,210,171,-1,15
Mohmad Atiah,26,Professional League,2018/2019,Forward,Ohod,1112,689,423,Saudi Arabia,15,8,5,1,1,0,3,1,2,0,0,0,0,0,28,13,15,3,0,0.32,0.24,0.08,0.13,0,1112,2.27,40,74,371,371,0.24,136,36,-1,11
Abdo Al Basisi,41,Professional League,2018/2019,Goalkeeper,Ohod,249,0,249,Saudi Arabia,3,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,0,0,0,3.25,28,83,249,0,0.36,-1,-1,-1,30
Rakan Al-Hafdhi,23,Professional League,2018/2019,Midfielder,Ohod,351,187,164,Saudi Arabia,9,2,2,0,0,0,0,0,0,0,0,1,1,0,8,4,4,1,0,0,0,0,0,0,0,2.05,44,39,351,0,0.26,230,231,-1,33
Mustafa Reda Malayekah,32,Professional League,2018/2019,Goalkeeper,Al Faisaly,2160,1080,1080,Saudi Arabia,24,12,12,0,0,0,0,0,0,0,0,7,6,1,29,10,19,1,0,0,0,0,0,0,0,1.21,74,90,2160,0,0.04,285,287,64,20
Wesam Al Swed,31,Professional League,2018/2019,Defender,Al Faisaly,453,277,176,Saudi Arabia,8,3,2,0,0,0,0,0,0,0,0,2,2,0,5,3,2,1,0,0,0,0,0,0,0,0.99,91,57,453,0,0.2,288,290,34,14
Omar Abdulaziz,35,Professional League,2018/2019,Midfielder,Al Faisaly,365,210,155,Saudi Arabia,10,2,1,0,0,0,1,1,0,0,0,3,3,0,10,6,4,0,0,0.25,0.25,0,0,0,0,2.47,37,37,0,365,0,277,31,-1,13
Sultan Abdullah Al Ghanam,24,Professional League,2018/2019,Midfielder,Al Nassr,1800,810,990,Saudi Arabia,20,9,11,2,2,0,4,2,2,0,0,9,4,5,15,6,9,3,0,0.3,0.2,0.1,0.22,0,900,0.75,120,90,600,450,0.15,124,50,-1,7
Mohammed Yahya Majrashi,27,Professional League,2018/2019,Forward,Ohod,748,366,382,Saudi Arabia,12,5,4,1,1,0,0,0,0,0,0,2,2,0,15,4,11,4,1,0.12,0,0.12,0.25,0,748,1.8,50,62,150,0,0.6,105,279,-1,8
Mansour Hamzi,27,Professional League,2018/2019,Forward,Al Fateh,1607,906,701,Saudi Arabia,22,10,8,2,1,1,1,1,0,0,0,10,7,3,17,6,11,2,0,0.17,0.06,0.11,0.1,0.13,804,0.95,95,73,804,1607,0.11,111,143,-1,6
Waleed Abdullah Ali,32,Professional League,2018/2019,Goalkeeper,Al Nassr,455,185,270,Saudi Arabia,6,2,3,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0.79,114,76,0,0,0,241,243,21,19
Omar Ibrahim Omar Othman Hawsawi,33,Professional League,2018/2019,Defender,Al Nassr,1080,540,540,Saudi Arabia,12,6,6,0,0,0,0,0,0,0,0,5,1,4,8,6,2,0,0,0,0,0,0,0,0,0.67,135,90,0,0,0,235,226,16,27
Ahmed Mohammed Al Fraidi,31,Professional League,2018/2019,Midfielder,Al Nassr,185,139,46,Saudi Arabia,5,2,0,0,0,0,1,0,1,0,0,2,1,1,2,1,1,0,0,0.49,0.49,0,0,0,0,0.97,93,37,0,185,0,-1,-1,-1,18
Yehya Sulaiman Al Shehri,28,Professional League,2018/2019,Midfielder,Al Nassr,906,487,419,Saudi Arabia,20,6,5,3,2,1,1,1,0,0,0,9,5,4,8,4,4,1,0,0.4,0.1,0.3,0.37,0.21,302,0.79,113,45,906,906,0.1,45,108,-1,6
Ibrahim Mohammed Ghaleb Jahshan,28,Professional League,2018/2019,Midfielder,Al Nassr,633,461,172,Saudi Arabia,11,6,3,0,0,0,0,0,0,0,0,4,4,0,9,4,5,0,0,0,0,0,0,0,0,1.28,70,58,0,0,0,237,237,-1,25
Fahad Bin Jumayah,23,Professional League,2018/2019,Midfielder,Al Nassr,362,176,186,Saudi Arabia,10,1,2,1,1,0,3,2,1,0,0,4,2,2,6,2,4,1,0,0.99,0.75,0.25,0.51,0,362,1.49,60,36,362,121,0.25,64,1,-1,9
Mohammad Ibrahim Al Sahlawi,32,Professional League,2018/2019,Forward,Al Nassr,352,121,231,Saudi Arabia,11,1,2,1,1,0,1,0,1,0,0,5,2,3,3,1,2,0,0,0.51,0.26,0.26,0.74,0,352,0.77,117,32,0,352,0,59,26,-1,8
Sultan Madash,24,Professional League,2018/2019,Midfielder,Al Faisaly,782,300,482,Saudi Arabia,15,3,4,2,1,1,1,0,1,0,0,3,2,1,11,2,9,2,0,0.35,0.12,0.23,0.3,0.19,391,1.27,71,52,391,782,0.23,70,98,-1,8
Saeed Awadh Al Yami,24,Professional League,2018/2019,Defender,Al Ittifaq,101,101,0,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.89,101,51,101,0,0.89,-1,-1,-1,27
Mohammed Abusabaan,29,Professional League,2018/2019,Midfielder,Al Faisaly,212,15,197,Saudi Arabia,8,0,3,0,0,0,0,0,0,0,0,1,1,0,4,0,4,2,0,0,0,0,0,0,0,1.7,53,27,106,0,0.85,-1,-1,-1,15
Hamed Al Mansour,25,Professional League,2018/2019,Midfielder,Al Nassr,900,450,450,Saudi Arabia,10,5,5,1,0,1,1,1,0,0,0,4,2,2,6,3,3,2,0,0.2,0.1,0.1,0,0.2,900,0.6,150,90,450,900,0.2,123,116,-1,11
Husain Massoud Al Monassar,24,Professional League,2018/2019,Midfielder,Al Faisaly,113,37,76,Saudi Arabia,10,0,1,1,1,0,0,0,0,0,0,1,1,0,3,2,1,1,0,0.8,0,0.8,2.43,0,113,2.39,38,11,113,0,0.8,-1,-1,-1,11
Shaya Ali Sharahli,28,Professional League,2018/2019,Midfielder,Al Quadisiya,1067,560,507,Saudi Arabia,16,6,6,0,0,0,0,0,0,0,0,4,2,2,10,4,6,4,0,0,0,0,0,0,0,0.84,107,67,267,0,0.34,305,304,-1,19
Muteb Al-Mutlaq,21,Professional League,2018/2019,Defender,Al Raed,552,357,195,Saudi Arabia,11,4,1,0,0,0,0,0,0,0,0,2,2,0,3,2,1,0,0,0,0,0,0,0,0,0.49,184,50,0,0,0,260,262,4,18
Motaz Ali Hassan Hawsawi,27,Professional League,2018/2019,Defender,Al Ahli,61,61,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.48,61,61,0,0,0,-1,-1,-1,22
Saleh Mohammed Al Jamaan,25,Professional League,2018/2019,Forward,Al Wahda,389,102,287,Saudi Arabia,17,0,2,0,0,0,1,1,0,0,0,4,2,2,2,0,2,1,0,0.23,0.23,0,0,0,0,0.46,195,23,389,389,0.23,262,39,-1,19
Abdullah Magrshi,21,Professional League,2018/2019,Midfielder,Ohod,110,18,92,Saudi Arabia,6,0,1,0,0,0,0,0,0,0,0,3,1,2,2,0,2,0,0,0,0,0,0,0,0,1.64,55,18,0,0,0,-1,-1,-1,20
Mhana Al Enazi,35,Professional League,2018/2019,Midfielder,Al Batin,1844,944,900,Saudi Arabia,21,11,10,0,0,0,0,0,0,0,0,6,4,2,34,14,20,5,0,0,0,0,0,0,0,1.66,54,88,369,0,0.24,296,296,-1,10
Sami Kassar,28,Professional League,2018/2019,Defender,Ohod,1355,793,562,Saudi Arabia,19,9,7,1,1,0,0,0,0,0,0,2,1,1,26,14,12,0,0,0.07,0,0.07,0.11,0,1355,1.73,52,71,0,0,0,147,234,108,10
Awdh Khamis Faraj,30,Professional League,2018/2019,Midfielder,Al Nassr,1236,503,733,Saudi Arabia,17,6,8,1,1,0,0,0,0,0,0,6,3,3,12,3,9,4,0,0.07,0,0.07,0.18,0,1236,0.87,103,73,309,0,0.29,144,242,-1,10
Mansour Al-Najar,24,Professional League,2018/2019,Midfielder,Al Quadisiya,458,270,188,Saudi Arabia,6,3,2,0,0,0,0,0,0,0,0,1,1,0,8,2,6,0,0,0,0,0,0,0,0,1.57,57,76,0,0,0,202,198,-1,13
Hattan Babhir,26,Professional League,2018/2019,Midfielder,Al Hilal,1081,472,609,Saudi Arabia,15,5,7,1,0,1,1,0,1,0,0,6,2,4,10,5,5,4,0,0.17,0.08,0.08,0,0.15,1081,0.83,108,72,270,1081,0.33,139,132,-1,16
Jumaan Ibrahim Al Dosari,31,Professional League,2018/2019,Defender,Al Fateh,162,0,162,Saudi Arabia,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,1,0,0,0,0,0,0,0.56,162,81,54,0,1.67,-1,-1,-1,15
Abdullah Albishi,23,Professional League,2018/2019,Defender,Al Quadisiya,141,51,90,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,1.91,47,71,141,0,0.64,-1,-1,-1,12
Ahmad Hassan Hassan Asiri,27,Professional League,2018/2019,Defender,Al Ittihad,1077,450,627,Saudi Arabia,12,5,7,0,0,0,0,0,0,0,0,3,1,2,18,9,9,3,0,0,0,0,0,0,0,1.5,60,90,359,0,0.25,281,284,92,12
