full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Salim Al Khebari,27,Professional League,2014/2015,Forward,Al Faisaly,315,247,68,Saudi Arabia,10,2,0,1,1,0,2,1,1,0,0,1,0,1,10,9,1,0,0,0.86,0.57,0.29,0.36,0,315,2.86,32,32,0,158,0,53,3,-1,12
Fahed Al Saqri,29,Professional League,2014/2015,Midfielder,Al Faisaly,483,218,265,Saudi Arabia,12,2,3,2,1,1,3,3,0,0,0,2,1,1,12,6,6,1,0,0.93,0.56,0.37,0.41,0.34,242,2.24,40,40,483,161,0.19,34,4,-1,6
Alaa Ahmed Al Rishani,31,Professional League,2014/2015,Midfielder,Al Faisaly,143,120,23,Saudi Arabia,5,1,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,2.52,36,29,0,0,0,-1,-1,-1,16
Mahmoud Moad,34,Professional League,2014/2015,Defender,Al Taawon,1210,587,623,Saudi Arabia,19,6,8,0,0,0,0,0,0,0,0,5,2,3,19,8,11,5,0,0,0,0,0,0,0,1.41,64,64,242,0,0.37,252,226,66,20
Kamil Saddiq Al Mousa,36,Professional League,2014/2015,Defender,Al Ahli,378,113,265,Saudi Arabia,8,1,2,1,0,1,0,0,0,0,0,5,3,2,2,0,2,0,0,0.24,0,0.24,0,0.34,378,0.48,189,47,0,0,0,71,193,5,10
Kamil Al Mor,35,Professional League,2014/2015,Defender,Al Nassr,360,136,224,Saudi Arabia,5,2,2,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0.75,120,72,0,0,0,280,291,20,21
Ibrahim Al Talhi,24,Professional League,2014/2015,Midfielder,Al Taawon,451,302,149,Saudi Arabia,8,2,1,2,2,0,1,0,1,0,0,1,0,1,5,3,2,3,0,0.6,0.2,0.4,0.6,0,226,1,90,56,150,451,0.6,29,41,-1,5
Mohammed Eid Al Bishi,31,Professional League,2014/2015,Defender,Al Nassr,602,211,391,Saudi Arabia,10,2,4,0,0,0,0,0,0,0,0,6,2,4,2,2,0,1,0,0,0,0,0,0,0,0.3,301,60,602,0,0.15,157,163,1,16
Hamdan Al Hamdan,33,Professional League,2014/2015,Midfielder,Al Fateh,2100,1142,958,Saudi Arabia,25,13,11,7,3,4,0,0,0,0,0,4,4,0,35,12,23,3,0,0.3,0,0.3,0.24,0.38,300,1.5,60,84,700,0,0.13,52,217,-1,3
Tawfiq Buhumaid,31,Professional League,2014/2015,Midfielder,Al Fateh,1159,679,480,Saudi Arabia,19,8,5,1,1,0,1,1,0,0,0,3,3,0,20,7,13,4,0,0.16,0.08,0.08,0.13,0,1159,1.55,58,61,290,1159,0.31,124,122,-1,5
Ahmed Al Mubarak,33,Professional League,2014/2015,Midfielder,Al Khaleej,1174,662,512,Saudi Arabia,18,7,6,4,2,2,3,3,0,3,0,3,3,0,15,4,11,3,0,0.54,0.23,0.31,0.27,0.35,294,1.15,78,65,391,391,0.23,49,31,-1,4
Majed Ahmed Al Marshadi,34,Professional League,2014/2015,Defender,Al Shabab,1260,630,630,Saudi Arabia,15,7,7,0,0,0,0,0,0,0,0,7,2,5,11,9,2,7,1,0,0,0,0,0,0,0.79,115,84,158,0,0.57,265,265,24,26
Mashari Jedaia Al Anazi,29,Professional League,2014/2015,Forward,Al Orubah,1069,575,494,Saudi Arabia,20,7,4,4,3,1,2,2,0,0,0,3,2,1,21,9,12,2,0,0.51,0.17,0.34,0.47,0.18,267,1.77,51,53,535,535,0.17,42,53,-1,3
Fahad Mohammed Al Thunayyan,32,Professional League,2014/2015,Goalkeeper,Al Hilal,180,90,90,Saudi Arabia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,15
Salman Hazazi,26,Professional League,2014/2015,Defender,Al Raed,1233,755,478,Saudi Arabia,16,10,5,0,0,0,0,0,0,0,0,3,3,0,14,7,7,7,0,0,0,0,0,0,0,1.02,88,77,176,0,0.51,161,184,38,19
Mustafa Mahdi Al Bassas,25,Professional League,2014/2015,Midfielder,Al Ahli,1645,1002,643,Saudi Arabia,20,12,8,5,2,3,8,5,3,0,0,8,5,3,14,8,6,6,0,0.71,0.44,0.27,0.18,0.42,329,0.77,118,82,274,206,0.33,59,7,-1,3
Meshal Al Enazi,31,Professional League,2014/2015,Midfielder,Al Raed,886,393,493,Saudi Arabia,20,5,4,5,2,3,0,0,0,2,0,2,1,1,11,4,7,3,0,0.51,0,0.51,0.46,0.55,177,1.12,81,44,295,0,0.3,19,287,-1,3
Mansour Yahya Al Najei,40,Professional League,2014/2015,Goalkeeper,Al Faisaly,1216,540,676,Saudi Arabia,14,6,8,0,0,0,0,0,0,0,0,4,2,2,25,14,11,0,0,0,0,0,0,0,0,1.85,49,87,0,0,0,233,232,111,17
Mansour Jawhar,23,Professional League,2014/2015,Goalkeeper,Al Shabab,149,59,90,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,2.42,37,75,0,0,0,-1,-1,-1,27
Abdulrahman Al Khaibary,30,Professional League,2014/2015,Midfielder,Al Shoalah,1927,1020,907,Saudi Arabia,24,11,10,1,1,0,0,0,0,0,0,5,3,2,34,17,17,8,1,0.05,0,0.05,0.09,0,1927,1.59,57,80,241,0,0.37,138,212,-1,10
Hussain Al Shaikh,27,Professional League,2014/2015,Forward,Al Khaleej,215,103,112,Saudi Arabia,8,1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0.42,0,0.42,0,0.8,215,1.26,72,27,0,0,0,-1,-1,-1,9
Youness Elewi Al Enezi,28,Professional League,2014/2015,Forward,Al Shoalah,1446,695,751,Saudi Arabia,23,8,8,5,3,2,1,1,0,1,0,4,2,2,34,15,19,2,0,0.37,0.06,0.31,0.39,0.24,289,2.12,43,63,723,1446,0.12,47,138,-1,1
Lassana Fané,30,Professional League,2014/2015,Midfielder,Al Shoalah,924,450,474,Mali,11,5,5,3,3,0,0,0,0,2,0,1,0,1,21,9,12,1,0,0.29,0,0.29,0.6,0,308,2.05,44,84,924,0,0.1,56,180,-1,2
Abdulrahim Mustafa Jaizawi,29,Professional League,2014/2015,Midfielder,Al Nassr,145,43,102,Saudi Arabia,11,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,17
Turki Mohammed Sufyani,26,Professional League,2014/2015,Forward,Al Orubah,267,130,137,Saudi Arabia,10,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,1.35,67,27,0,0,0,-1,-1,-1,10
Abdulaziz Oboshqra,36,Professional League,2014/2015,Defender,Al Fateh,2069,1079,990,Saudi Arabia,24,12,11,0,0,0,2,2,0,0,0,4,4,0,35,10,25,1,0,0.09,0.09,0,0,0,0,1.52,59,86,2069,1035,0.04,218,109,86,22
Abdulelah Al Amer,28,Professional League,2014/2015,Defender,Al Faisaly,346,329,17,Saudi Arabia,5,4,0,1,1,0,1,1,0,0,0,1,0,1,13,13,0,1,0,0.52,0.26,0.26,0.27,0,346,3.38,27,69,346,346,0.26,63,23,127,10
Shafi Hathal Al Dossari,28,Professional League,2014/2015,Defender,Al Fateh,642,174,468,Saudi Arabia,11,2,5,1,0,1,1,0,1,0,0,0,0,0,10,2,8,1,0,0.28,0.14,0.14,0,0.19,642,1.4,64,58,642,642,0.14,99,68,64,9
Abdulaziz Saeed Al Dawsari,30,Professional League,2014/2015,Midfielder,Al Hilal,786,315,471,Saudi Arabia,19,2,6,0,0,0,2,2,0,0,0,8,4,4,4,1,3,1,0,0.23,0.23,0,0,0,0,0.46,197,41,786,393,0.11,242,32,-1,25
Yahia Al Kabie,31,Professional League,2014/2015,Defender,Al Shoalah,1130,712,418,Saudi Arabia,13,8,5,0,0,0,0,0,0,0,0,2,1,1,21,12,9,3,0,0,0,0,0,0,0,1.67,54,87,377,0,0.24,213,214,100,23
Mousa Salman Al Shamri,32,Professional League,2014/2015,Forward,Al Orubah,1347,619,728,Saudi Arabia,19,7,8,7,6,1,1,1,0,1,0,3,1,2,21,12,9,3,0,0.53,0.07,0.47,0.87,0.12,192,1.4,64,71,449,1347,0.2,21,126,-1,1
Ali Al Shoula,30,Professional League,2014/2015,Forward,Al Khaleej,1300,692,608,Saudi Arabia,20,7,7,1,0,1,2,2,0,0,0,3,3,0,13,4,9,2,0,0.21,0.14,0.07,0,0.15,1300,0.9,100,65,650,650,0.14,127,74,-1,8
Hamad Muhanna Al Hamad,31,Professional League,2014/2015,Midfielder,Al Hilal,255,167,88,Saudi Arabia,11,0,1,0,0,0,0,0,0,0,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0.35,255,23,0,0,0,-1,-1,-1,20
Abdulelah Al Nassar,27,Professional League,2014/2015,Midfielder,Al Orubah,315,111,204,Saudi Arabia,9,1,2,0,0,0,1,0,1,0,0,1,0,1,6,2,4,0,0,0.29,0.29,0,0,0,0,1.71,53,35,0,315,0,166,20,-1,13
Khalid Mohammed Sharahili,31,Professional League,2014/2015,Goalkeeper,Al Hilal,900,450,450,Saudi Arabia,10,5,5,0,0,0,0,0,0,0,0,7,3,4,3,2,1,0,0,0,0,0,0,0,0,0.3,300,90,0,0,0,177,181,2,27
Sultan Al Yami,31,Professional League,2014/2015,Defender,Al Orubah,1221,547,674,Saudi Arabia,17,7,9,0,0,0,3,3,0,0,1,3,1,2,25,9,16,6,2,0.22,0.22,0,0,0,0,1.84,49,72,153,407,0.59,244,36,109,30
Riad Hassan Al Ibrahim,24,Professional League,2014/2015,Forward,Hajer,1555,911,644,Saudi Arabia,22,11,8,6,5,1,1,1,0,0,0,2,1,1,34,17,17,4,0,0.41,0.06,0.35,0.49,0.14,259,1.97,46,71,389,1555,0.23,37,137,-1,2
Hamad Mohsen Al Montashari,36,Professional League,2014/2015,Defender,Al Ittihad,270,180,90,Saudi Arabia,3,2,1,0,0,0,0,0,0,0,0,1,1,0,5,1,4,2,0,0,0,0,0,0,0,1.67,54,90,135,0,0.67,-1,-1,-1,12
Mishari Al Thmali,26,Professional League,2014/2015,Midfielder,Al Faisaly,1795,846,949,Saudi Arabia,23,10,12,2,0,2,3,2,1,0,0,8,4,4,27,14,13,4,1,0.25,0.15,0.1,0,0.19,898,1.35,66,78,449,598,0.2,115,64,-1,7
Mohammed Al Dahi,30,Professional League,2014/2015,Midfielder,Al Khaleej,338,57,281,Saudi Arabia,8,1,4,0,0,0,0,0,0,0,0,1,1,0,9,1,8,0,0,0,0,0,0,0,0,2.4,38,42,0,0,0,192,195,-1,21
Ibrahim Mohammad Farhan Al Zawahreh,29,Professional League,2014/2015,Defender,Al Khaleej,2071,1125,946,Jordan,24,13,11,5,3,2,1,1,0,2,0,3,3,0,28,10,18,6,1,0.26,0.04,0.22,0.24,0.19,414,1.22,74,86,345,2071,0.26,74,150,48,3
Yuseef Khamees,28,Professional League,2014/2015,Defender,Al Khaleej,2066,986,1080,Saudi Arabia,23,11,12,0,0,0,2,1,1,0,0,3,3,0,29,9,20,8,1,0.09,0.09,0,0,0,0,1.26,71,90,230,1033,0.39,151,113,50,18
Husain Turki,36,Professional League,2014/2015,Forward,Al Khaleej,951,465,486,Saudi Arabia,19,4,5,3,1,2,1,0,1,2,0,1,1,0,20,9,11,0,0,0.38,0.09,0.28,0.19,0.37,317,1.89,48,50,0,951,0,57,111,-1,6
Mohammed Al Rashed,38,Professional League,2014/2015,Forward,Hajer,2196,1155,1041,Saudi Arabia,26,13,11,8,3,5,2,1,1,1,0,3,2,1,51,21,30,1,0,0.41,0.08,0.33,0.23,0.43,275,2.09,43,84,2196,1098,0.04,43,120,-1,1
Issa Al Abbas,36,Professional League,2014/2015,Defender,Al Khaleej,975,481,494,Saudi Arabia,13,5,5,0,0,0,0,0,0,0,0,1,1,0,15,5,10,0,0,0,0,0,0,0,0,1.38,65,75,0,0,0,200,276,60,15
Mubark Al Asmari,31,Professional League,2014/2015,Midfielder,Al Fateh,1532,829,703,Saudi Arabia,22,10,8,0,0,0,0,0,0,0,0,4,4,0,26,10,16,3,0,0,0,0,0,0,0,1.53,59,70,511,0,0.18,224,222,-1,16
Abdullah Al Jadani,27,Professional League,2014/2015,Goalkeeper,Najran,720,360,360,Saudi Arabia,8,4,4,0,0,0,0,0,0,0,0,2,0,2,12,8,4,1,0,0,0,0,0,0,0,1.5,60,90,720,0,0.13,199,201,80,14
Yahya Hussain Dagriri,27,Professional League,2014/2015,Forward,Al Ittihad,105,53,52,Saudi Arabia,3,1,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0.86,0,0.86,0,1.73,105,1.71,53,35,0,0,0,-1,-1,-1,8
Abdulaziz Mbarak Al Hamsal,31,Professional League,2014/2015,Midfielder,Najran,1796,847,949,Saudi Arabia,22,10,11,1,0,1,0,0,0,0,0,5,1,4,25,13,12,6,0,0.05,0,0.05,0,0.09,1796,1.25,72,82,299,0,0.3,136,298,-1,8
Abdulaziz Takroni,26,Professional League,2014/2015,Goalkeeper,Al Ittihad,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,19
Faisal Al Margab,37,Professional League,2014/2015,Goalkeeper,Al Taawon,270,90,180,Saudi Arabia,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,0,0,0,0,0,0,0,2.33,39,90,270,0,0.33,-1,-1,-1,23
Salman Saeed Al Hariri,30,Professional League,2014/2015,Midfielder,Hajer,1085,543,542,Saudi Arabia,20,5,4,2,1,1,1,1,0,0,0,2,2,0,19,7,12,1,0,0.25,0.08,0.17,0.17,0.17,543,1.58,57,54,1085,1085,0.08,88,118,-1,5
Saif Salman Hashim Al Mohammadawi,25,Professional League,2014/2015,Midfielder,Al Ittihad,647,263,384,Iraq,11,3,5,0,0,0,0,0,0,0,0,3,0,3,8,5,3,3,1,0,0,0,0,0,0,1.11,81,59,216,0,0.42,170,171,-1,17
Abdularahman Al Hurib,26,Professional League,2014/2015,Midfielder,Hajer,1668,892,776,Saudi Arabia,21,9,9,0,0,0,3,2,1,0,0,3,2,1,37,18,19,3,0,0.16,0.16,0,0,0,0,2,45,79,556,556,0.16,156,60,-1,17
Mohamed Husain Mohamed Hasan Bahzad,38,Professional League,2014/2015,Defender,Al Nassr,1941,951,990,Bahrain,22,11,11,0,0,0,0,0,0,0,0,9,4,5,15,9,6,4,2,0,0,0,0,0,0,0.7,129,88,388,0,0.23,289,280,17,19
Ahmed Al Nufili,24,Professional League,2014/2015,Defender,Hajer,558,254,304,Saudi Arabia,11,3,3,0,0,0,0,0,0,0,0,1,0,1,12,3,9,2,0,0,0,0,0,0,0,1.94,47,51,279,0,0.32,264,263,116,18
Radhi Hassan Al Radhi,26,Professional League,2014/2015,Defender,Hajer,793,406,387,Saudi Arabia,14,4,4,0,0,0,0,0,0,0,0,0,0,0,21,8,13,3,0,0,0,0,0,0,0,2.38,38,57,264,0,0.34,153,165,126,14
Hadi Yahya Khmakg,28,Professional League,2014/2015,Defender,Al Raed,480,271,209,Saudi Arabia,8,3,2,0,0,0,0,0,0,0,0,3,2,1,8,3,5,0,0,0,0,0,0,0,0,1.5,60,60,0,0,0,285,284,78,24
Sami Bashir,29,Professional League,2014/2015,Defender,Al Faisaly,1350,675,675,Saudi Arabia,20,8,8,0,0,0,0,0,0,0,0,7,4,3,24,12,12,2,0,0,0,0,0,0,0,1.6,56,68,675,0,0.13,234,234,95,24
Sabah Jadoe Al Enazi,31,Professional League,2014/2015,Midfielder,Al Faisaly,950,438,512,Saudi Arabia,12,6,6,0,0,0,0,0,0,0,0,5,3,2,7,4,3,1,0,0,0,0,0,0,0,0.66,136,79,950,0,0.09,238,237,-1,20
Ibrahim Ahmad Madkhali,33,Professional League,2014/2015,Defender,Al Raed,905,391,514,Saudi Arabia,13,5,6,1,1,0,0,0,0,0,0,2,1,1,14,6,8,3,0,0.1,0,0.1,0.23,0,905,1.39,65,70,302,0,0.3,110,286,63,11
Amjad Radhi Yousuf Al Janabi,27,Professional League,2014/2015,Forward,Al Raed,833,366,467,Iraq,13,4,5,7,4,3,0,0,0,1,0,0,0,0,14,4,10,2,0,0.76,0,0.76,0.98,0.58,119,1.51,60,64,417,0,0.22,7,175,-1,2
Hassan Al Tridi,29,Professional League,2014/2015,Defender,Al Khaleej,601,328,273,Saudi Arabia,9,4,3,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,1.5,60,67,0,0,0,253,274,76,17
Mohammed Mohammed Noor Adam Al Hawsawi,40,Professional League,2014/2015,Midfielder,Al Ittihad,751,303,448,Saudi Arabia,14,3,4,0,0,0,2,0,2,0,0,3,2,1,11,4,7,0,0,0.24,0.24,0,0,0,0,1.32,68,54,0,376,0,231,29,-1,24
Abdulhadi Radan Al Harajan,24,Professional League,2014/2015,Midfielder,Hajer,127,8,119,Saudi Arabia,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.42,64,18,0,0,0,-1,-1,-1,11
André Ndamé Ndamé,28,Professional League,2014/2015,Forward,Al Faisaly,872,450,422,Cameroon,10,5,5,0,0,0,0,0,0,0,0,3,1,2,18,10,8,5,1,0,0,0,0,0,0,1.86,48,87,174,0,0.52,175,176,-1,13
Ahmed Al Suhail,30,Professional League,2014/2015,Midfielder,Najran,584,375,209,Saudi Arabia,16,5,1,0,0,0,0,0,0,0,0,5,1,4,5,4,1,1,0,0,0,0,0,0,0,0.77,117,37,584,0,0.15,301,302,-1,22
Ahmad Al Turky,24,Professional League,2014/2015,Forward,Al Taawon,1060,659,401,Saudi Arabia,22,9,4,0,0,0,1,1,0,0,0,4,2,2,15,9,6,2,0,0.08,0.08,0,0,0,0,1.27,71,48,530,1060,0.17,181,119,-1,16
Hamad Al Rabaei,37,Professional League,2014/2015,Midfielder,Najran,1769,787,982,Saudi Arabia,24,9,11,0,0,0,4,3,1,0,0,6,1,5,25,14,11,5,0,0.2,0.2,0,0,0,0,1.27,71,74,354,442,0.25,292,40,-1,20
Winful Cobbinah,27,Professional League,2014/2015,Midfielder,Najran,1501,804,697,Ghana,17,9,8,3,2,1,2,1,1,0,0,5,1,4,21,15,6,2,0,0.3,0.12,0.18,0.22,0.13,500,1.26,71,88,751,751,0.12,86,88,-1,2
Bader Al Khames,34,Professional League,2014/2015,Forward,Al Taawon,701,329,372,Saudi Arabia,11,4,6,2,2,0,1,1,0,0,0,2,1,1,13,6,7,0,0,0.39,0.13,0.26,0.55,0,351,1.67,54,64,0,701,0,62,78,-1,4
Ali Muaddi Al Zubaidi,31,Professional League,2014/2015,Midfielder,Al Orubah,544,135,409,Saudi Arabia,11,1,5,0,0,0,0,0,0,0,0,3,2,1,8,1,7,1,0,0,0,0,0,0,0,1.32,68,49,544,0,0.17,248,249,-1,26
Mohamed Salim Al Safri,28,Professional League,2014/2015,Midfielder,Al Shoalah,847,473,374,Saudi Arabia,16,5,6,0,0,0,3,1,2,0,1,3,2,1,17,9,8,5,0,0.32,0.32,0,0,0,0,1.81,50,53,169,282,0.53,210,16,-1,21
Hamza Ali Khaled Al Dardoor,27,Professional League,2014/2015,Forward,Al Khaleej,2089,1058,1031,Jordan,26,12,11,7,3,4,3,2,1,0,1,3,3,0,29,9,20,2,0,0.43,0.13,0.3,0.26,0.35,298,1.25,72,80,1045,696,0.09,51,85,-1,1
Osama Mabrouk Awad Al Harbi Al Muwallad,34,Professional League,2014/2015,Defender,Al Ittihad,180,180,0,Saudi Arabia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,22
Sultan Abdullah Al Bargan,35,Professional League,2014/2015,Midfielder,Al Shoalah,2046,985,1061,Saudi Arabia,23,11,12,0,0,0,0,0,0,0,0,3,2,1,43,17,26,5,0,0,0,0,0,0,0,1.89,48,89,409,0,0.22,208,210,-1,25
Ibrahim Ahmed Hazzazi,33,Professional League,2014/2015,Defender,Al Orubah,24,0,24,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,20
Abdullah Dawsh,30,Professional League,2014/2015,Defender,Al Faisaly,1177,547,630,Saudi Arabia,15,6,7,0,0,0,0,0,0,0,0,3,1,2,28,15,13,3,0,0,0,0,0,0,0,2.14,42,78,392,0,0.23,239,230,125,19
Abdulsalam Al Shereaf,29,Professional League,2014/2015,Defender,Al Raed,343,241,102,Saudi Arabia,7,3,1,0,0,0,1,1,0,0,0,2,1,1,3,3,0,1,0,0.26,0.26,0,0,0,0,0.79,114,49,343,343,0.26,179,24,25,14
Hadi Al Abbas,35,Professional League,2014/2015,Midfielder,Al Khaleej,709,322,387,Saudi Arabia,11,4,4,0,0,0,0,0,0,0,0,1,1,0,9,3,6,3,0,0,0,0,0,0,0,1.14,79,64,236,0,0.38,202,275,-1,13
Fawaz Al Sagourq,22,Professional League,2014/2015,Midfielder,Najran,87,32,55,Saudi Arabia,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,3.1,29,22,0,0,0,-1,-1,-1,25
Mutab Al Hamsal,48,Professional League,2014/2015,Midfielder,Najran,113,113,0,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2.39,38,38,0,0,0,-1,-1,-1,30
Gosay Saad Al Shelali,24,Professional League,2014/2015,Forward,Al Ittihad,107,68,39,Saudi Arabia,5,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,-1,-1,-1,29
Ahmad Saad,33,Professional League,2014/2015,Midfielder,Al Shoalah,1400,506,894,Saudi Arabia,16,6,10,1,1,0,2,1,1,0,0,3,1,2,29,8,21,3,0,0.19,0.13,0.06,0.18,0,1400,1.86,48,88,467,700,0.19,129,82,-1,13
Ashraf Nu'man Al Fawaghra,32,Professional League,2014/2015,Forward,Al Faisaly,1800,913,887,Palestine,24,11,11,6,4,2,3,2,1,0,1,8,4,4,24,17,7,5,0,0.45,0.15,0.3,0.39,0.2,300,1.2,75,75,360,600,0.25,50,63,-1,1
Azzan Mqbol,34,Professional League,2014/2015,Defender,Najran,389,109,280,Saudi Arabia,7,1,3,0,0,0,0,0,0,0,0,3,1,2,5,1,4,0,0,0,0,0,0,0,0,1.16,78,56,0,0,0,180,183,43,13
Rayan Al Bogami,26,Professional League,2014/2015,Midfielder,Najran,278,90,188,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,1,0,1,6,1,5,2,0,0,0,0,0,0,0,1.94,46,70,139,0,0.65,300,301,-1,24
Basem Al Muntasheri,28,Professional League,2014/2015,Defender,Al Ittihad,386,217,169,Saudi Arabia,7,3,3,0,0,0,0,0,0,0,0,1,0,1,6,3,3,1,0,0,0,0,0,0,0,1.4,64,55,386,0,0.23,186,188,65,18
Salman Ahmed Al Sibyani,28,Professional League,2014/2015,Forward,Al Raed,318,212,106,Saudi Arabia,11,2,0,1,1,0,1,1,0,0,0,2,2,0,4,2,2,0,0,0.57,0.28,0.28,0.42,0,318,1.13,80,29,0,318,0,58,21,-1,7
Nasser Al Saieri,30,Professional League,2014/2015,Goalkeeper,Najran,344,180,164,Saudi Arabia,4,2,1,0,0,0,0,0,0,0,0,2,1,1,5,2,3,0,0,0,0,0,0,0,0,1.31,69,86,0,0,0,278,278,55,19
Khalil Zaid Khalil Baniateyah,27,Professional League,2014/2015,Midfielder,Al Faisaly,1013,468,545,Jordan,20,4,5,4,2,2,1,1,0,0,0,7,3,4,19,8,11,1,0,0.44,0.09,0.36,0.38,0.33,253,1.69,53,51,1013,1013,0.09,35,110,-1,3
Yahia Dubaibany,26,Professional League,2014/2015,Midfielder,Al Faisaly,205,180,25,Saudi Arabia,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,3.51,26,68,0,0,0,-1,-1,-1,18
Rafi Mohammed Al Ruwaili,28,Professional League,2014/2015,Goalkeeper,Al Orubah,1710,900,810,Saudi Arabia,19,10,9,0,0,0,1,0,1,0,0,2,2,0,30,13,17,1,0,0.05,0.05,0,0,0,0,1.58,57,90,1710,1710,0.05,243,144,92,17
Fahad Al Johani,31,Professional League,2014/2015,Defender,Al Orubah,1153,613,540,Saudi Arabia,13,7,6,0,0,0,0,0,0,0,0,2,2,0,22,11,11,7,0,0,0,0,0,0,0,1.72,52,89,165,0,0.55,245,246,105,29
Musaed Neda Al Enazi,35,Professional League,2014/2015,Defender,Al Orubah,2070,1170,900,Kuwait,23,13,10,5,5,0,0,0,0,1,0,4,3,1,34,17,17,7,0,0.22,0,0.22,0.38,0,414,1.48,61,90,296,0,0.3,75,247,73,2
Musharraf Raffan Al Ruwaili,33,Professional League,2014/2015,Midfielder,Al Orubah,803,358,445,Saudi Arabia,13,4,5,0,0,0,0,0,0,0,0,3,2,1,17,7,10,1,0,0,0,0,0,0,0,1.91,47,62,803,0,0.11,249,250,-1,25
Abdulelah Jarman Al Shammari,26,Professional League,2014/2015,Midfielder,Al Orubah,279,63,216,Saudi Arabia,6,0,2,0,0,0,0,0,0,0,0,1,1,0,8,1,7,0,0,0,0,0,0,0,0,2.58,35,47,0,0,0,250,251,-1,24
Ahmed Mashqi,25,Professional League,2014/2015,Defender,Al Orubah,1444,760,684,Saudi Arabia,18,9,8,0,0,0,0,0,0,0,0,3,2,1,22,10,12,3,0,0,0,0,0,0,0,1.37,66,80,481,0,0.19,226,228,59,22
Mohammed Rabie,36,Professional League,2014/2015,Goalkeeper,Al Orubah,540,270,270,Saudi Arabia,6,3,3,0,0,0,0,0,0,0,0,2,1,1,6,4,2,0,0,0,0,0,0,0,0,1,90,90,0,0,0,204,227,34,18
Saeed Al Harbi,37,Professional League,2014/2015,Goalkeeper,Al Shoalah,630,360,270,Saudi Arabia,7,4,3,0,0,0,0,0,0,0,0,1,0,1,10,8,2,0,0,0,0,0,0,0,0,1.43,63,90,0,0,0,205,206,71,28
Majed Rafa Al Amri,33,Professional League,2014/2015,Defender,Al Shoalah,1031,581,450,Saudi Arabia,13,7,5,1,1,0,1,0,1,0,0,1,0,1,21,13,8,0,0,0.17,0.09,0.09,0.15,0,1031,1.83,49,79,0,1031,0,121,105,108,12
Rashed Al Dowesan,27,Professional League,2014/2015,Defender,Al Shoalah,390,203,187,Saudi Arabia,6,3,2,0,0,0,0,0,0,0,0,2,1,1,7,4,3,1,1,0,0,0,0,0,0,1.62,56,65,195,0,0.46,206,207,97,17
Sultan Tamihi,32,Professional League,2014/2015,Defender,Al Shoalah,1009,476,533,Saudi Arabia,12,5,6,2,1,1,0,0,0,0,0,3,2,1,17,7,10,2,0,0.18,0,0.18,0.19,0.17,505,1.52,59,84,505,0,0.18,83,209,85,7
