,home_team_name,Result,away_team_name,home_ppg,away_ppg,home_team_shots_on_target,away_team_shots_on_target,home_team_corner_count,away_team_corner_count,HAS,HDS,AAS,ADS
515,Al Faisaly,-1,Al Ahli,1.0,2.54,2,8,5,5,0.8051188299817185,0.9491379310344827,1.370977011494253,0.64111314239285
516,Al Ittihad,3,Al Khaleej,1.77,1.54,8,5,9,3,0.8796668697948405,0.9755028735632184,0.4218390804597701,0.5218362786918546
517,Al Hilal,0,Al Shabab,2.08,1.62,6,3,7,1,1.2747714808043875,0.5009339080459769,0.7206417624521072,0.6336583384115377
518,Al Nassr,-1,Al Raed,1.38,0.69,4,6,12,2,1.0884013812715825,0.5624521072796935,0.7382183908045977,1.036217753402397
519,Najran,-1,Al Hilal,0.77,2.15,4,5,6,2,0.3652853950842982,0.5360871647509579,1.2127873563218392,0.4696526508226691
520,Al Khaleej,1,Al Faisaly,1.0,1.23,6,0,10,3,0.34292098314036157,0.5712404214559387,0.711853448275862,0.7678448100751574
521,Hajer,-1,Al Ahli,0.23,2.54,3,6,0,9,0.17146049157018078,0.44820402298850576,1.370977011494253,0.64111314239285
522,Al Shabab,-1,Al Ittihad,1.38,2.0,7,5,6,4,0.8349380459069674,0.7821599616858238,1.2039990421455937,0.8051188299817185
523,Al Quadisiya,0,Al Wahda,1.31,1.0,-1,-1,-1,-1,0.4323786309161081,0.5185105363984674,0.37789750957854407,0.499471866747918
524,Al Taawon,-1,Al Fateh,2.23,1.38,8,2,15,2,1.0884013812715825,0.7997365900383141,0.7382183908045977,0.8871216737761528
525,Al Shabab,0,Al Wahda,1.38,1.0,3,10,5,9,0.8349380459069674,0.7821599616858238,0.37789750957854407,0.499471866747918
526,Al Faisaly,0,Najran,1.0,0.85,4,7,4,8,0.8051188299817185,0.9491379310344827,0.41305076628352494,0.5665651025797278
527,Al Raed,0,Al Taawon,1.15,1.23,5,9,1,7,0.6634775543367866,0.9667145593869733,0.9139846743295018,0.8125736339630306
528,Al Nassr,0,Al Khaleej,1.38,1.54,10,4,7,3,1.0884013812715825,0.5624521072796935,0.4218390804597701,0.5218362786918546
529,Hajer,-5,Al Ittihad,0.23,2.0,-1,-1,-1,-1,0.17146049157018078,0.44820402298850576,1.2039990421455937,0.8051188299817185
530,Al Ahli,2,Al Hilal,2.31,2.15,-1,-1,-1,-1,1.177859029047329,0.5800287356321838,1.2127873563218392,0.4696526508226691
531,Al Fateh,0,Al Quadisiya,1.77,0.85,3,4,6,8,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.5814747105423522
532,Al Hilal,3,Hajer,2.08,0.46,-1,-1,-1,-1,1.2747714808043875,0.5009339080459769,0.18455459770114943,0.45474304286004474
533,Al Faisaly,0,Al Shabab,1.0,1.62,0,7,10,7,0.8051188299817185,0.9491379310344827,0.7206417624521072,0.6336583384115377
534,Al Raed,-3,Al Ahli,1.15,2.54,5,5,3,3,0.6634775543367866,0.9667145593869733,1.370977011494253,0.64111314239285
535,Al Ittihad,-5,Al Nassr,1.77,1.08,0,4,2,4,0.8796668697948405,0.9755028735632184,1.2391522988505748,0.5889295145236645
536,Al Quadisiya,2,Al Khaleej,1.31,1.54,-1,-1,-1,-1,0.4323786309161081,0.5185105363984674,0.4218390804597701,0.5218362786918546
537,Al Wahda,1,Al Taawon,1.38,1.23,9,4,7,4,0.3801950030469226,0.5624521072796935,0.9139846743295018,0.8125736339630306
538,Al Fateh,2,Najran,1.77,0.85,4,4,7,6,0.7902092220190942,0.7733716475095785,0.41305076628352494,0.5665651025797278
539,Al Hilal,0,Al Faisaly,2.08,1.23,6,2,6,4,1.2747714808043875,0.5009339080459769,0.711853448275862,0.7678448100751574
540,Al Taawon,1,Al Ittihad,2.23,2.0,7,4,8,4,1.0884013812715825,0.7997365900383141,1.2039990421455937,0.8051188299817185
541,Al Ahli,1,Al Fateh,2.31,1.38,4,4,3,2,1.177859029047329,0.5800287356321838,0.7382183908045977,0.8871216737761528
542,Al Nassr,-1,Al Shabab,1.38,1.62,8,5,10,2,1.0884013812715825,0.5624521072796935,0.7206417624521072,0.6336583384115377
543,Al Khaleej,-3,Al Wahda,1.0,1.0,7,5,9,4,0.34292098314036157,0.5712404214559387,0.37789750957854407,0.499471866747918
544,Hajer,-2,Al Quadisiya,0.23,0.85,3,8,4,7,0.17146049157018078,0.44820402298850576,0.43941570881226055,0.5814747105423522
545,Najran,0,Al Raed,0.77,0.69,2,4,2,5,0.3652853950842982,0.5360871647509579,0.7382183908045977,1.036217753402397
546,Al Shabab,0,Al Quadisiya,1.15,0.85,-1,-1,-1,-1,0.8349380459069674,0.7821599616858238,0.43941570881226055,0.5814747105423522
547,Al Raed,-1,Al Ittihad,1.92,2.46,-1,-1,-1,-1,0.6634775543367866,0.9667145593869733,1.2039990421455937,0.8051188299817185
548,Al Faisaly,2,Al Khaleej,1.23,1.0,-1,-1,-1,-1,0.8051188299817185,0.9491379310344827,0.4218390804597701,0.5218362786918546
549,Al Wahda,1,Al Taawon,0.92,0.77,-1,-1,-1,-1,0.3801950030469226,0.5624521072796935,0.9139846743295018,0.8125736339630306
550,Al Nassr,3,Al Fateh,2.31,0.85,-1,-1,-1,-1,1.0884013812715825,0.5624521072796935,0.7382183908045977,0.8871216737761528
551,Al Hilal,2,Al Batin,2.23,0.31,9,2,7,2,1.2747714808043875,0.5009339080459769,0.3251676245210728,0.5367458866544791
552,Al Ittifaq,-3,Al Ahli,1.31,2.0,5,6,6,5,0.5218362786918546,0.5976053639846743,1.370977011494253,0.64111314239285
553,Al Raed,2,Al Wahda,1.92,0.38,-1,-1,-1,-1,0.6634775543367866,0.9667145593869733,0.37789750957854407,0.499471866747918
554,Al Quadisiya,0,Al Faisaly,1.31,0.92,-1,-1,-1,-1,0.4323786309161081,0.5185105363984674,0.711853448275862,0.7678448100751574
555,Al Taawon,-2,Al Hilal,1.62,2.85,-1,-1,-1,-1,1.0884013812715825,0.7997365900383141,1.2127873563218392,0.4696526508226691
556,Al Batin,1,Al Shabab,1.69,1.38,-1,-1,-1,-1,0.2832825512898639,0.38668582375478927,0.7206417624521072,0.6336583384115377
557,Al Khaleej,-1,Al Ittihad,0.77,2.46,-1,-1,-1,-1,0.34292098314036157,0.5712404214559387,1.2039990421455937,0.8051188299817185
558,Al Fateh,-1,Al Ahli,1.38,2.0,-1,-1,-1,-1,0.7902092220190942,0.7733716475095785,1.370977011494253,0.64111314239285
559,Al Ittifaq,1,Al Nassr,1.31,1.69,-1,-1,-1,-1,0.5218362786918546,0.5976053639846743,1.2391522988505748,0.5889295145236645
560,Al Khaleej,0,Al Batin,0.77,0.31,7,4,4,4,0.34292098314036157,0.5712404214559387,0.3251676245210728,0.5367458866544791
561,Al Taawon,1,Al Raed,1.62,0.77,0,0,0,0,1.0884013812715825,0.7997365900383141,0.7382183908045977,1.036217753402397
562,Al Hilal,-1,Al Ittifaq,2.23,0.77,10,10,8,3,1.2747714808043875,0.5009339080459769,0.43941570881226055,0.7082063782246598
563,Al Faisaly,0,Al Fateh,1.23,0.85,2,6,6,6,0.8051188299817185,0.9491379310344827,0.7382183908045977,0.8871216737761528
564,Al Nassr,1,Al Quadisiya,2.31,0.85,6,3,5,2,1.0884013812715825,0.5624521072796935,0.43941570881226055,0.5814747105423522
565,Al Wahda,-2,Al Ittihad,0.92,2.46,7,9,5,8,0.3801950030469226,0.5624521072796935,1.2039990421455937,0.8051188299817185
566,Al Shabab,1,Al Ahli,1.15,2.0,6,4,2,4,0.8349380459069674,0.7821599616858238,1.370977011494253,0.64111314239285
567,Al Ittifaq,1,Al Batin,1.31,0.31,6,4,4,2,0.5218362786918546,0.5976053639846743,0.3251676245210728,0.5367458866544791
568,Al Raed,1,Al Fateh,1.92,0.85,9,5,5,11,0.6634775543367866,0.9667145593869733,0.7382183908045977,0.8871216737761528
569,Al Nassr,-1,Al Khaleej,2.31,1.0,8,5,8,8,1.0884013812715825,0.5624521072796935,0.4218390804597701,0.5218362786918546
570,Al Quadisiya,-1,Al Hilal,1.31,2.85,6,8,3,8,0.4323786309161081,0.5185105363984674,1.2127873563218392,0.4696526508226691
571,Al Shabab,0,Al Taawon,1.15,0.77,6,8,3,3,0.8349380459069674,0.7821599616858238,0.9139846743295018,0.8125736339630306
572,Al Faisaly,1,Al Wahda,1.23,0.38,3,4,5,1,0.8051188299817185,0.9491379310344827,0.37789750957854407,0.499471866747918
573,Al Ahli,0,Al Ittihad,2.23,2.46,4,6,6,5,1.177859029047329,0.5800287356321838,1.2039990421455937,0.8051188299817185
574,Al Khaleej,-1,Al Shabab,0.77,1.38,5,8,2,4,0.34292098314036157,0.5712404214559387,0.7206417624521072,0.6336583384115377
575,Al Fateh,0,Al Ittifaq,1.38,0.77,4,7,5,7,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.7082063782246598
576,Al Batin,4,Al Raed,1.69,0.77,5,3,3,8,0.2832825512898639,0.38668582375478927,0.7382183908045977,1.036217753402397
577,Al Ittihad,2,Al Taawon,1.77,0.77,0,0,10,7,0.8796668697948405,0.9755028735632184,0.9139846743295018,0.8125736339630306
578,Al Hilal,4,Al Faisaly,2.23,0.92,11,2,5,7,1.2747714808043875,0.5009339080459769,0.711853448275862,0.7678448100751574
579,Al Wahda,-3,Al Nassr,0.92,1.69,8,8,6,6,0.3801950030469226,0.5624521072796935,1.2391522988505748,0.5889295145236645
580,Al Ahli,2,Al Quadisiya,2.23,0.85,8,2,8,5,1.177859029047329,0.5800287356321838,0.43941570881226055,0.5814747105423522
581,Al Taawon,0,Al Fateh,1.62,0.85,4,6,3,5,1.0884013812715825,0.7997365900383141,0.7382183908045977,0.8871216737761528
582,Al Khaleej,-5,Al Hilal,0.77,2.85,9,9,8,5,0.34292098314036157,0.5712404214559387,1.2127873563218392,0.4696526508226691
583,Al Ittihad,-1,Al Shabab,1.77,1.38,0,0,7,5,0.8796668697948405,0.9755028735632184,0.7206417624521072,0.6336583384115377
584,Al Ittifaq,-2,Al Wahda,1.31,0.38,5,6,12,4,0.5218362786918546,0.5976053639846743,0.37789750957854407,0.499471866747918
585,Al Batin,0,Al Quadisiya,1.69,0.85,7,7,5,3,0.2832825512898639,0.38668582375478927,0.43941570881226055,0.5814747105423522
586,Al Raed,1,Al Faisaly,1.92,0.92,7,6,4,8,0.6634775543367866,0.9667145593869733,0.711853448275862,0.7678448100751574
587,Al Nassr,1,Al Ahli,2.31,2.0,6,5,8,8,1.0884013812715825,0.5624521072796935,1.370977011494253,0.64111314239285
588,Al Quadisiya,-1,Al Taawon,1.31,0.77,4,4,4,3,0.4323786309161081,0.5185105363984674,0.9139846743295018,0.8125736339630306
589,Al Raed,2,Al Ittifaq,1.92,0.77,5,4,5,5,0.6634775543367866,0.9667145593869733,0.43941570881226055,0.7082063782246598
590,Al Hilal,-2,Al Ittihad,2.23,2.46,4,4,6,3,1.2747714808043875,0.5009339080459769,1.2039990421455937,0.8051188299817185
591,Al Shabab,2,Al Fateh,1.15,0.85,8,2,7,4,0.8349380459069674,0.7821599616858238,0.7382183908045977,0.8871216737761528
592,Al Wahda,4,Al Batin,0.92,0.31,-1,-1,-1,-1,0.3801950030469226,0.5624521072796935,0.3251676245210728,0.5367458866544791
593,Al Faisaly,-1,Al Nassr,1.23,1.69,4,6,4,6,0.8051188299817185,0.9491379310344827,1.2391522988505748,0.5889295145236645
594,Al Ahli,3,Al Khaleej,2.23,1.0,14,2,12,3,1.177859029047329,0.5800287356321838,0.4218390804597701,0.5218362786918546
595,Al Faisaly,-1,Al Shabab,1.23,1.38,3,2,3,8,0.8051188299817185,0.9491379310344827,0.7206417624521072,0.6336583384115377
596,Al Nassr,2,Al Raed,2.31,0.77,3,2,3,1,1.0884013812715825,0.5624521072796935,0.7382183908045977,1.036217753402397
597,Al Ittihad,2,Al Batin,1.77,0.31,9,4,6,5,0.8796668697948405,0.9755028735632184,0.3251676245210728,0.5367458866544791
598,Al Quadisiya,0,Al Khaleej,1.31,1.0,5,4,5,3,0.4323786309161081,0.5185105363984674,0.4218390804597701,0.5218362786918546
599,Al Ahli,4,Al Wahda,2.23,0.38,12,5,7,7,1.177859029047329,0.5800287356321838,0.37789750957854407,0.499471866747918
600,Al Ittifaq,3,Al Taawon,1.31,0.77,4,4,3,6,0.5218362786918546,0.5976053639846743,0.9139846743295018,0.8125736339630306
601,Al Fateh,-1,Al Hilal,1.38,2.85,2,3,0,2,0.7902092220190942,0.7733716475095785,1.2127873563218392,0.4696526508226691
602,Al Fateh,0,Al Quadisiya,1.38,0.85,5,5,6,3,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.5814747105423522
603,Al Taawon,0,Al Faisaly,1.62,0.92,5,4,2,4,1.0884013812715825,0.7997365900383141,0.711853448275862,0.7678448100751574
604,Al Khaleej,-1,Al Ittifaq,0.77,0.77,2,4,2,7,0.34292098314036157,0.5712404214559387,0.43941570881226055,0.7082063782246598
605,Al Shabab,0,Al Wahda,1.15,0.38,9,3,7,4,0.8349380459069674,0.7821599616858238,0.37789750957854407,0.499471866747918
606,Al Hilal,1,Al Raed,2.23,0.77,6,3,8,0,1.2747714808043875,0.5009339080459769,0.7382183908045977,1.036217753402397
607,Al Batin,-1,Al Ahli,1.69,2.0,4,4,5,5,0.2832825512898639,0.38668582375478927,1.370977011494253,0.64111314239285
608,Al Ittihad,-1,Al Nassr,1.77,1.69,0,0,8,2,0.8796668697948405,0.9755028735632184,1.2391522988505748,0.5889295145236645
609,Al Ittifaq,2,Al Faisaly,1.31,0.92,0,0,5,2,0.5218362786918546,0.5976053639846743,0.711853448275862,0.7678448100751574
610,Al Wahda,-1,Al Khaleej,0.92,1.0,6,5,2,2,0.3801950030469226,0.5624521072796935,0.4218390804597701,0.5218362786918546
611,Al Batin,0,Al Fateh,1.69,0.85,-1,-1,-1,-1,0.2832825512898639,0.38668582375478927,0.7382183908045977,0.8871216737761528
612,Al Taawon,1,Al Nassr,1.62,1.69,4,11,8,7,1.0884013812715825,0.7997365900383141,1.2391522988505748,0.5889295145236645
613,Al Ahli,-1,Al Hilal,2.23,2.85,4,8,2,11,1.177859029047329,0.5800287356321838,1.2127873563218392,0.4696526508226691
614,Al Raed,0,Al Shabab,1.92,1.38,6,7,5,3,0.6634775543367866,0.9667145593869733,0.7206417624521072,0.6336583384115377
615,Al Quadisiya,-3,Al Ittihad,1.31,2.46,4,10,3,8,0.4323786309161081,0.5185105363984674,1.2039990421455937,0.8051188299817185
616,Al Faisaly,-3,Al Ahli,1.23,2.0,4,3,5,0,0.8051188299817185,0.9491379310344827,1.370977011494253,0.64111314239285
617,Al Nassr,4,Al Batin,2.31,0.31,14,9,5,4,1.0884013812715825,0.5624521072796935,0.3251676245210728,0.5367458866544791
618,Al Quadisiya,3,Al Raed,1.31,0.77,6,3,4,6,0.4323786309161081,0.5185105363984674,0.7382183908045977,1.036217753402397
619,Al Ittihad,3,Al Ittifaq,1.77,0.77,9,5,6,6,0.8796668697948405,0.9755028735632184,0.43941570881226055,0.7082063782246598
620,Al Hilal,3,Al Shabab,2.23,1.38,2,3,1,1,1.2747714808043875,0.5009339080459769,0.7206417624521072,0.6336583384115377
621,Al Fateh,2,Al Wahda,1.38,0.38,5,5,5,5,0.7902092220190942,0.7733716475095785,0.37789750957854407,0.499471866747918
622,Al Khaleej,-1,Al Taawon,0.77,0.77,2,3,5,6,0.34292098314036157,0.5712404214559387,0.9139846743295018,0.8125736339630306
623,Al Batin,1,Al Taawon,1.69,0.77,6,4,1,6,0.2832825512898639,0.38668582375478927,0.9139846743295018,0.8125736339630306
624,Al Hilal,6,Al Wahda,2.23,0.38,14,2,9,0,1.2747714808043875,0.5009339080459769,0.37789750957854407,0.499471866747918
625,Al Ittifaq,0,Al Quadisiya,1.31,0.85,5,5,7,3,0.5218362786918546,0.5976053639846743,0.43941570881226055,0.5814747105423522
626,Al Shabab,0,Al Nassr,1.15,1.69,6,9,4,8,0.8349380459069674,0.7821599616858238,1.2391522988505748,0.5889295145236645
627,Al Ahli,1,Al Raed,2.23,0.77,4,6,10,0,1.177859029047329,0.5800287356321838,0.7382183908045977,1.036217753402397
628,Al Fateh,-2,Al Khaleej,1.38,1.0,7,7,10,2,0.7902092220190942,0.7733716475095785,0.4218390804597701,0.5218362786918546
629,Al Faisaly,-2,Al Ittihad,1.23,2.46,6,9,7,3,0.8051188299817185,0.9491379310344827,1.2039990421455937,0.8051188299817185
630,Al Wahda,-3,Al Quadisiya,0.92,0.85,9,8,2,8,0.3801950030469226,0.5624521072796935,0.43941570881226055,0.5814747105423522
631,Al Batin,0,Al Faisaly,1.69,0.92,4,3,8,5,0.2832825512898639,0.38668582375478927,0.711853448275862,0.7678448100751574
632,Al Shabab,0,Al Ittifaq,1.15,0.77,9,4,6,2,0.8349380459069674,0.7821599616858238,0.43941570881226055,0.7082063782246598
633,Al Raed,1,Al Khaleej,1.92,1.0,6,6,4,5,0.6634775543367866,0.9667145593869733,0.4218390804597701,0.5218362786918546
634,Al Nassr,0,Al Hilal,2.31,2.85,5,7,3,5,1.0884013812715825,0.5624521072796935,1.2127873563218392,0.4696526508226691
635,Al Ittihad,1,Al Fateh,1.77,0.85,10,6,4,2,0.8796668697948405,0.9755028735632184,0.7382183908045977,0.8871216737761528
636,Al Taawon,-1,Al Ahli,1.62,2.0,2,4,6,11,1.0884013812715825,0.7997365900383141,1.370977011494253,0.64111314239285
637,Al Quadisiya,0,Al Shabab,1.31,1.38,7,9,5,7,0.4323786309161081,0.5185105363984674,0.7206417624521072,0.6336583384115377
638,Al Batin,-2,Al Hilal,1.69,2.85,4,10,3,7,0.2832825512898639,0.38668582375478927,1.2127873563218392,0.4696526508226691
639,Al Fateh,-1,Al Nassr,1.38,1.69,4,5,5,4,0.7902092220190942,0.7733716475095785,1.2391522988505748,0.5889295145236645
640,Al Khaleej,0,Al Faisaly,0.77,0.92,4,10,2,12,0.34292098314036157,0.5712404214559387,0.711853448275862,0.7678448100751574
641,Al Ahli,3,Al Ittifaq,2.23,0.77,9,2,8,1,1.177859029047329,0.5800287356321838,0.43941570881226055,0.7082063782246598
642,Al Taawon,2,Al Wahda,1.62,0.38,4,3,2,5,1.0884013812715825,0.7997365900383141,0.37789750957854407,0.499471866747918
643,Al Ittihad,1,Al Raed,1.77,0.77,7,4,7,6,0.8796668697948405,0.9755028735632184,0.7382183908045977,1.036217753402397
644,Al Faisaly,1,Al Quadisiya,1.23,0.85,5,4,5,6,0.8051188299817185,0.9491379310344827,0.43941570881226055,0.5814747105423522
645,Al Shabab,2,Al Batin,1.15,0.31,7,3,4,6,0.8349380459069674,0.7821599616858238,0.3251676245210728,0.5367458866544791
646,Al Wahda,1,Al Raed,0.92,0.77,7,5,5,6,0.3801950030469226,0.5624521072796935,0.7382183908045977,1.036217753402397
647,Al Hilal,2,Al Taawon,2.23,0.77,9,4,6,4,1.2747714808043875,0.5009339080459769,0.9139846743295018,0.8125736339630306
648,Al Ahli,2,Al Fateh,2.23,0.85,10,6,5,5,1.177859029047329,0.5800287356321838,0.7382183908045977,0.8871216737761528
649,Al Nassr,2,Al Ittifaq,2.31,0.77,6,4,7,4,1.0884013812715825,0.5624521072796935,0.43941570881226055,0.7082063782246598
650,Al Ittihad,0,Al Khaleej,1.77,1.0,10,3,8,2,0.8796668697948405,0.9755028735632184,0.4218390804597701,0.5218362786918546
651,Al Raed,1,Al Taawon,1.92,0.77,4,3,0,8,0.6634775543367866,0.9667145593869733,0.9139846743295018,0.8125736339630306
652,Al Quadisiya,1,Al Nassr,1.31,1.69,10,7,3,5,0.4323786309161081,0.5185105363984674,1.2391522988505748,0.5889295145236645
653,Al Batin,1,Al Khaleej,1.69,1.0,7,5,11,5,0.2832825512898639,0.38668582375478927,0.4218390804597701,0.5218362786918546
654,Al Fateh,1,Al Faisaly,1.38,0.92,6,11,3,10,0.7902092220190942,0.7733716475095785,0.711853448275862,0.7678448100751574
655,Al Ahli,2,Al Shabab,2.23,1.38,8,6,4,6,1.177859029047329,0.5800287356321838,0.7206417624521072,0.6336583384115377
656,Al Ittihad,1,Al Wahda,1.77,0.38,6,3,5,7,0.8796668697948405,0.9755028735632184,0.37789750957854407,0.499471866747918
657,Al Ittifaq,-1,Al Hilal,1.31,2.85,5,11,6,5,0.5218362786918546,0.5976053639846743,1.2127873563218392,0.4696526508226691
658,Al Fateh,2,Al Raed,1.38,0.77,4,3,4,6,0.7902092220190942,0.7733716475095785,0.7382183908045977,1.036217753402397
659,Al Taawon,2,Al Shabab,1.62,1.38,5,7,5,1,1.0884013812715825,0.7997365900383141,0.7206417624521072,0.6336583384115377
660,Al Batin,2,Al Ittifaq,1.69,0.77,3,4,1,2,0.2832825512898639,0.38668582375478927,0.43941570881226055,0.7082063782246598
661,Al Hilal,0,Al Quadisiya,2.23,0.85,9,4,6,1,1.2747714808043875,0.5009339080459769,0.43941570881226055,0.5814747105423522
662,Al Ittihad,-3,Al Ahli,1.77,2.0,5,10,7,4,0.8796668697948405,0.9755028735632184,1.370977011494253,0.64111314239285
663,Al Wahda,-1,Al Faisaly,0.92,0.92,5,4,10,1,0.3801950030469226,0.5624521072796935,0.711853448275862,0.7678448100751574
664,Al Khaleej,-3,Al Nassr,0.77,1.69,4,10,5,5,0.34292098314036157,0.5712404214559387,1.2391522988505748,0.5889295145236645
665,Al Faisaly,-2,Al Hilal,1.23,2.85,5,6,5,2,0.8051188299817185,0.9491379310344827,1.2127873563218392,0.4696526508226691
666,Al Quadisiya,3,Al Ahli,1.31,2.0,8,5,5,11,0.4323786309161081,0.5185105363984674,1.370977011494253,0.64111314239285
667,Al Shabab,0,Al Khaleej,1.15,1.0,13,5,11,4,0.8349380459069674,0.7821599616858238,0.4218390804597701,0.5218362786918546
668,Al Nassr,1,Al Wahda,2.31,0.38,16,11,9,3,1.0884013812715825,0.5624521072796935,0.37789750957854407,0.499471866747918
669,Al Ittifaq,0,Al Fateh,1.31,0.85,3,5,1,5,0.5218362786918546,0.5976053639846743,0.7382183908045977,0.8871216737761528
670,Al Taawon,-1,Al Ittihad,1.62,2.46,6,2,5,4,1.0884013812715825,0.7997365900383141,1.2039990421455937,0.8051188299817185
671,Al Raed,1,Al Batin,1.92,0.31,10,4,7,8,0.6634775543367866,0.9667145593869733,0.3251676245210728,0.5367458866544791
672,Al Fateh,-2,Al Taawon,1.38,0.77,2,3,6,8,0.7902092220190942,0.7733716475095785,0.9139846743295018,0.8125736339630306
673,Al Hilal,4,Al Khaleej,2.23,1.0,9,3,14,4,1.2747714808043875,0.5009339080459769,0.4218390804597701,0.5218362786918546
674,Al Faisaly,0,Al Raed,1.23,0.77,5,6,5,1,0.8051188299817185,0.9491379310344827,0.7382183908045977,1.036217753402397
675,Al Wahda,1,Al Ittifaq,0.92,0.77,7,5,3,2,0.3801950030469226,0.5624521072796935,0.43941570881226055,0.7082063782246598
676,Al Ahli,-2,Al Nassr,2.23,1.69,7,8,9,4,1.177859029047329,0.5800287356321838,1.2391522988505748,0.5889295145236645
677,Al Quadisiya,0,Al Batin,1.31,0.31,6,5,7,6,0.4323786309161081,0.5185105363984674,0.3251676245210728,0.5367458866544791
678,Al Shabab,-2,Al Ittihad,1.15,2.46,8,8,3,8,0.8349380459069674,0.7821599616858238,1.2039990421455937,0.8051188299817185
679,Al Ittifaq,-1,Al Raed,1.31,0.77,5,3,7,5,0.5218362786918546,0.5976053639846743,0.7382183908045977,1.036217753402397
680,Al Batin,0,Al Wahda,1.69,0.38,6,7,8,4,0.2832825512898639,0.38668582375478927,0.37789750957854407,0.499471866747918
681,Al Nassr,0,Al Faisaly,2.31,0.92,7,6,6,7,1.0884013812715825,0.5624521072796935,0.711853448275862,0.7678448100751574
682,Al Fateh,0,Al Shabab,1.38,1.38,4,2,6,2,0.7902092220190942,0.7733716475095785,0.7206417624521072,0.6336583384115377
683,Al Taawon,-2,Al Quadisiya,1.62,0.85,2,0,5,6,1.0884013812715825,0.7997365900383141,0.43941570881226055,0.5814747105423522
684,Al Khaleej,0,Al Ahli,0.77,2.0,5,7,3,12,0.34292098314036157,0.5712404214559387,1.370977011494253,0.64111314239285
685,Al Ittihad,-2,Al Hilal,1.77,2.85,5,4,3,4,0.8796668697948405,0.9755028735632184,1.2127873563218392,0.4696526508226691
686,Al Taawon,1,Al Ittifaq,1.62,0.77,5,3,13,4,1.0884013812715825,0.7997365900383141,0.43941570881226055,0.7082063782246598
687,Al Hilal,1,Al Fateh,2.23,0.85,5,2,13,4,1.2747714808043875,0.5009339080459769,0.7382183908045977,0.8871216737761528
688,Al Wahda,-2,Al Ahli,0.92,2.0,4,5,4,3,0.3801950030469226,0.5624521072796935,1.370977011494253,0.64111314239285
689,Al Khaleej,1,Al Quadisiya,0.77,0.85,8,5,7,7,0.34292098314036157,0.5712404214559387,0.43941570881226055,0.5814747105423522
690,Al Shabab,-1,Al Faisaly,1.15,0.92,3,8,2,3,0.8349380459069674,0.7821599616858238,0.711853448275862,0.7678448100751574
691,Al Batin,-1,Al Ittihad,1.69,2.46,7,3,6,4,0.2832825512898639,0.38668582375478927,1.2039990421455937,0.8051188299817185
692,Al Raed,-1,Al Nassr,1.92,1.69,0,6,3,8,0.6634775543367866,0.9667145593869733,1.2391522988505748,0.5889295145236645
693,Al Quadisiya,-1,Al Fateh,1.31,0.85,7,7,2,6,0.4323786309161081,0.5185105363984674,0.7382183908045977,0.8871216737761528
694,Al Faisaly,1,Al Taawon,1.23,0.77,8,4,4,8,0.8051188299817185,0.9491379310344827,0.9139846743295018,0.8125736339630306
695,Al Raed,-3,Al Hilal,1.92,2.85,2,5,3,8,0.6634775543367866,0.9667145593869733,1.2127873563218392,0.4696526508226691
696,Al Ahli,0,Al Batin,2.23,0.31,11,5,4,3,1.177859029047329,0.5800287356321838,0.3251676245210728,0.5367458866544791
697,Al Nassr,0,Al Ittihad,2.31,2.46,5,5,13,1,1.0884013812715825,0.5624521072796935,1.2039990421455937,0.8051188299817185
698,Al Ittifaq,2,Al Khaleej,1.31,1.0,6,5,3,5,0.5218362786918546,0.5976053639846743,0.4218390804597701,0.5218362786918546
699,Al Wahda,-1,Al Shabab,0.92,1.38,9,6,10,3,0.3801950030469226,0.5624521072796935,0.7206417624521072,0.6336583384115377
700,Al Faisaly,0,Al Ittifaq,1.23,0.77,10,7,7,2,0.8051188299817185,0.9491379310344827,0.43941570881226055,0.7082063782246598
701,Al Shabab,-1,Al Raed,1.15,0.77,10,6,5,5,0.8349380459069674,0.7821599616858238,0.7382183908045977,1.036217753402397
702,Al Khaleej,2,Al Wahda,0.77,0.38,6,8,4,13,0.34292098314036157,0.5712404214559387,0.37789750957854407,0.499471866747918
703,Al Ittihad,2,Al Quadisiya,1.77,0.85,11,8,9,5,0.8796668697948405,0.9755028735632184,0.43941570881226055,0.5814747105423522
704,Al Fateh,1,Al Batin,1.38,0.31,4,3,7,0,0.7902092220190942,0.7733716475095785,0.3251676245210728,0.5367458866544791
705,Al Nassr,1,Al Taawon,2.31,0.77,6,5,6,3,1.0884013812715825,0.5624521072796935,0.9139846743295018,0.8125736339630306
706,Al Hilal,0,Al Ahli,2.23,2.0,11,2,13,6,1.2747714808043875,0.5009339080459769,1.370977011494253,0.64111314239285
707,Al Taawon,0,Al Khaleej,1.62,1.0,-1,-1,-1,-1,1.0884013812715825,0.7997365900383141,0.4218390804597701,0.5218362786918546
708,Al Wahda,-1,Al Fateh,0.92,0.85,4,5,0,7,0.3801950030469226,0.5624521072796935,0.7382183908045977,0.8871216737761528
709,Al Ahli,1,Al Faisaly,2.23,0.92,7,5,4,2,1.177859029047329,0.5800287356321838,0.711853448275862,0.7678448100751574
710,Al Shabab,-1,Al Hilal,1.15,2.85,9,6,5,8,0.8349380459069674,0.7821599616858238,1.2127873563218392,0.4696526508226691
