timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1540481400,Oct 25 2018 - 3:30pm,complete,N/A,Al Ahli,Al Fateh,2.5,1.67,1.64,1.1,5,1,6,2,2,0,"17,42,57,76,83",70,7,4,0,0,0,0,19,6,11,2,8,4,10,7,59,41,1.84,29,84,17,0,0,29,84,8.08,2.33,1.44,4.1,6,1.2,1.67,2.7,4.85,1.87,1.91,King Abdullah Sports City (Jeddah)
1540488600,Oct 25 2018 - 5:30pm,complete,N/A,Al Hilal,Al Ittihad,3,0,2.25,1.17,3,1,4,2,1,1,"8,74,90'5",19,6,2,3,0,4,0,18,7,6,3,12,4,16,15,71,29,3.09,42,59,42,42,17,42,59,9.17,4.17,1.45,4.25,5.6,1.12,1.45,2.15,3.65,1.54,2.4,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1540566300,Oct 26 2018 - 3:05pm,complete,N/A,Al Shabab,Al Quadisiya,1.33,1,2,0.83,2,1,3,2,1,1,"40,90'6",36,11,2,1,0,3,1,12,7,6,4,6,3,16,19,74,26,2.67,50,67,50,17,17,33,67,11.67,5.34,1.87,3.35,3.75,1.29,1.95,3.4,6.35,1.91,1.87,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1540566600,Oct 26 2018 - 3:10pm,complete,N/A,Al Batin,Al Taawon,0,1.25,1.15,1.5,0,5,5,2,0,2,,"27,37,53,78,90'3",8,2,0,1,3,0,5,12,3,6,2,6,14,17,47,53,2.25,38,88,13,13,13,13,75,5.75,2.75,1.48,4.1,5.25,1.11,1.4,2,3.3,1.56,2.4,Al-Batin FC Stadium (Hafar Al-Batin)
1540567500,Oct 26 2018 - 3:25pm,complete,N/A,Ohod,Al Wahda,0,1.5,0.92,1.42,1,3,4,0,0,0,85,"48,61,68",5,7,1,0,0,0,14,11,3,4,11,7,18,10,56,44,1.63,29,46,29,13,0,17,46,8.08,4.17,3.75,3.15,1.95,1.27,1.87,3.2,5.95,1.83,1.95,Prince Mohammed bin Abdul Aziz Stadium (Medina)
1540572300,Oct 26 2018 - 4:45pm,complete,N/A,Al Feiha,Al Nassr,1,3,1.2,2.15,1,1,2,1,0,1,58,15,3,2,2,0,1,0,15,12,4,4,11,8,-1,-1,50,50,3.5,50,100,84,34,17,67,84,6.67,3.66,6.55,4.7,1.36,1.15,1.53,2.3,4,1.83,1.95,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1541082900,Nov 1 2018 - 2:35pm,complete,N/A,Al Fateh,Al Feiha,1.33,0,1.57,0.54,1,2,3,0,0,0,75,"70,90'4",7,0,1,0,1,0,9,10,4,5,5,5,15,10,52,48,2.33,33,67,50,17,17,0,50,6.66,7.66,2.05,3.35,3.15,1.23,1.77,2.95,5.4,1.69,2.1,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa)
1541084400,Nov 1 2018 - 3:00pm,complete,N/A,Al Faisaly,Al Ittifaq,1.75,0,1.83,0.67,5,1,6,1,1,0,"18,60,75,79,90'2",81,5,4,0,0,2,0,17,19,9,9,8,10,12,15,42,58,1.63,25,50,25,25,13,25,38,3.25,2,2.45,3.3,2.55,1.19,1.67,2.65,4.75,1.61,2.25,King Salman bin Abdulaziz Sport City Stadium (Al Majma'ah)
1541084400,Nov 1 2018 - 3:00pm,complete,N/A,Al Batin,Al Hazm,0,0,1.15,0.85,1,0,1,0,0,0,67,,8,5,1,0,3,0,11,9,6,3,5,6,18,20,40,60,3.25,17,84,42,42,42,42,100,11.33,2.67,2.45,3.2,2.6,1.26,1.83,3.1,5.75,1.74,2.05,Al-Batin FC Stadium (Hafar Al-Batin)
1541085900,Nov 1 2018 - 3:25pm,complete,N/A,Al Wahda,Al Shabab,3,1.67,1.58,1.67,0,1,1,0,0,0,,51,5,3,1,0,1,0,6,14,2,7,4,7,7,12,57,43,3.34,100,100,67,42,25,42,59,9,5.83,1.95,3.25,3.55,1.26,1.87,3.15,5.85,1.8,1.95,King Abdul Aziz Stadium (Makkah (Mecca))
1541091000,Nov 1 2018 - 4:50pm,complete,N/A,Al Ittihad,Al Raed,0.67,1,0.67,1.25,1,2,3,1,0,1,90'8,"45,78",8,6,1,0,1,0,23,10,9,6,14,4,9,12,57,43,3,59,100,59,29,13,25,84,14.08,3.08,1.87,3.55,3.5,1.16,1.56,2.4,4.15,1.57,2.35,King Abdullah Sports City (Jeddah)
